"Date","Game","Team","Opponent","Home","Win","TeamGroup","OppGroup","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8"
"2014-11-14","9","DET","OKC","0","1","1","4",-2.4205598228097,0.0341092249935267,0.38601923526157,-1.66126850706772,-0.578475228112389,0.828141983276311,1.58959302433696,-4.11888542637146
"2014-11-17","11","DET","ORL","1","0","1","1",1.98769942105424,2.05550764085686,-0.401694168464629,-1.12348029206212,0.982527510086506,-0.284918625460863,0.258401116902741,-0.151889952563283
"2014-11-19","12","DET","PHO","1","0","1","1",-0.415603396406466,1.7415452708619,0.908176876383266,-0.85168549982017,-1.23266897904193,-0.541494909074378,-1.18247855468512,-1.20075862650059
"2014-11-30","17","DET","GSW","1","0","1","4",-0.652127812561368,1.34689013576229,0.167038785038525,0.694816618575553,-1.4826987554811,1.27630471174898,0.87963399838185,0.0668370826478462
"2014-12-02","18","DET","LAL","1","0","1","1",-1.07408249890889,2.57192809158625,-0.0134964688473198,-0.745214391000305,0.194469984255103,0.628856589803987,1.06191045890114,0.384857059566175
"2014-12-06","20","DET","PHI","1","0","1","1",-2.31765351888062,1.26340210191651,2.69374292059615,0.16309459723113,0.61019440562221,0.276952227170991,1.0800701917611,0.446001300393136
"2014-12-07","21","DET","OKC","1","0","1","4",-0.806610679530573,0.0339228720957172,-0.680607058119363,1.59254981469688,0.600369769915265,-0.803001424775339,0.95816908290696,-0.738619908599832
"2014-12-12","23","DET","PHO","0","1","1","1",-0.690861918259645,0.315131351287456,2.02781360002604,-1.02743459832001,-0.724770995474288,-0.94413911567629,-1.14437732661399,-0.140951302066574
"2014-12-17","26","DET","DAL","1","0","1","2",1.10451066241444,1.11336754656001,0.290912142900032,0.395567516322358,0.181886084695023,0.245461192981899,0.837256810634348,-0.466779226592919
"2014-12-21","28","DET","BRK","0","0","1","1",0.701520190404015,1.49718520086633,0.81252849640709,-1.78584269122031,-1.99349494596698,1.02247121479972,0.932375610641406,-0.748539793793514
"2014-12-26","29","DET","IND","1","1","1","2",1.14064605613684,0.0659652509070748,0.148289547160252,1.76084689629974,-1.76396576608336,0.306124185529394,2.15570298591947,-1.26437693707051
"2014-12-30","31","DET","ORL","0","1","1","1",-1.43025634080595,-1.16299706451489,-0.404298032206233,-0.93592009356443,-2.07792928186115,1.01684544468115,0.443087264263166,-2.31878410805384
"2015-01-02","32","DET","NYK","0","1","1","1",-1.14497267102833,-1.92370255953328,0.643843558537908,-0.229673741063315,1.20957053122794,1.65167410886449,0.0701735941608784,-3.2991986104988
"2015-01-04","33","DET","SAC","1","1","1","2",-0.0849357817841691,-1.34476797819634,0.263882241647958,-0.779914350575564,-0.796108136981151,-1.22928946232736,-0.99627729209101,-0.535881337698742
"2015-01-07","35","DET","DAL","0","1","1","2",-0.912232773992978,-0.334066111687734,0.152242012909944,-2.11465713117687,-1.53632312459589,1.37815206947375,-0.483809252784813,-0.443565403517752
"2015-01-09","36","DET","ATL","1","0","1","3",0.452050909466644,1.64487324646059,-1.7246377468661,1.00684700533968,-1.46960258086955,0.781372737202163,-0.27548389205055,-1.15417022235117
"2015-01-10","37","DET","BRK","1","1","1","1",0.357591742347621,-0.023962750569622,-1.10024677727417,0.689243874745206,-0.613473054189373,0.369796700730106,-1.31228995980157,0.384959399277827
"2015-01-12","38","DET","TOR","0","1","1","4",0.00196549511489456,1.69371808320512,-0.41710974846336,0.533245912417158,-2.39366320392996,1.38347158498054,0.414222933929514,0.131837875291365
"2015-01-14","39","DET","NOP","1","0","1","4",1.23389319588094,-0.0448882084533253,-1.7743317123759,2.74175776149391,0.587162127271794,0.726383036333024,-0.550098679493189,1.24425142693003
"2015-01-16","40","DET","IND","0","1","1","2",-1.20772156561216,0.538203964771993,-0.569587634688807,-1.07425032473612,0.192862079845484,0.147640709644281,-0.637718336321693,0.92048118773186
"2015-01-17","41","DET","PHI","1","1","1","1",-0.450204547549069,-0.105226645303245,2.74060474072829,0.104360491932109,-2.43804231308577,2.09961504191754,-1.17494906647576,0.731618254093815
"2015-01-19","42","DET","ATL","0","0","1","3",-1.85924596393737,2.03445044064799,-0.489385765915241,-3.41302370896711,-0.713455836870451,0.405968752791052,0.0104691260640113,-2.32692828887613
"2015-01-21","43","DET","ORL","1","1","1","1",1.8951019930561,-0.679120044631775,1.01524526145758,0.0448815315049075,-0.239574833654647,1.84317183781035,0.651537548664759,1.97550615014895
"2015-01-24","44","DET","MIL","0","0","1","2",-0.164007949252922,4.56845704214958,1.49994269497388,-0.0421689500035416,-0.692487939500928,1.0812813867117,-0.195322317746498,-0.338909071604186
"2015-01-25","45","DET","TOR","0","0","1","4",1.11799311305723,0.953529304687532,-0.647329063320232,-2.10452991967726,-0.0956344304345501,-0.594891951153589,0.44810968991386,-0.378284138471945
"2015-01-27","46","DET","CLE","1","0","1","4",-2.10716640482297,-0.670851383549506,-0.748842636617582,-1.70812389877672,0.944284043075762,0.572715914235328,-0.397298731389009,1.09372283958834
"2015-01-28","47","DET","PHI","0","0","1","1",-2.55579834960786,3.45859856675972,1.92165970183668,0.750243828284434,0.464851456730585,1.19363495605116,-1.63340155054793,0.66331745992294
"2015-01-31","48","DET","HOU","1","1","1","4",0.399755808430763,-1.14659924743089,0.271420038618308,-0.460485511959861,-0.378145540701387,0.862886838509252,1.15040534576729,-1.21263479436047
"2015-02-04","50","DET","IND","0","0","1","2",3.70260131711723,1.67041092273106,-1.17593409551745,0.0214328626886763,-0.41597151580603,0.751432399023487,1.17147574591172,-1.69711313145969
"2015-02-06","51","DET","DEN","1","1","1","3",-1.75219145699548,-0.335449123926703,-0.621648911571953,-1.11565793607906,0.187223233544435,-0.386421316912714,-0.534636973571107,-0.0592946477214459
"2015-02-10","53","DET","CHO","0","1","1","3",-0.952556017086769,-0.0412565997335861,-2.27837754717315,0.238052324098238,-1.70734656978582,-0.232099579309513,-0.49007836609891,1.51856700602824
"2015-02-20","55","DET","CHI","1","1","1","2",-1.24411183874171,0.524283501679637,0.26625094428628,2.15579319424593,-2.17713581959161,-1.53282848721237,-0.023283768485977,-0.459686776167466
"2015-02-22","56","DET","WAS","1","1","1","3",-0.463942728144016,0.62540851524425,-0.902505140221018,-0.700894726290767,-1.29125176173094,-0.0192543922756877,1.13269697569913,-1.24806005169614
"2015-02-24","57","DET","CLE","1","0","1","4",-0.299423550110829,1.30108583193295,-0.197255422527677,-1.31634092757805,-0.324608386480051,-1.58693679755555,-0.0507637844850478,-0.628449674385313
"2015-02-27","58","DET","NYK","1","0","1","1",-3.84640379617818,0.734962885101843,-0.703347897543457,-0.22112481687827,1.36778611459262,-0.223269215349736,3.57593855367752,3.03599900551695
"2015-03-04","60","DET","NOP","0","0","1","4",-3.67574363998724,-0.0680709287871281,0.0721172563647177,-0.794165287618098,-0.454859556401862,1.81802389387166,-0.612562267705407,0.895708615515504
"2015-03-10","63","DET","LAL","0","0","1","1",-1.5246920242074,0.0828822407928664,-0.296206699372689,0.388135955406173,0.155744124049048,-0.316155948581309,-0.907434449096898,-0.0206733060905195
"2015-03-11","64","DET","GSW","0","0","1","4",-0.205988928575896,1.8944039875653,-0.798090971849004,-0.838551565032391,-1.16062166921961,1.92643652008955,-0.528261613883302,0.316932810313331
"2015-03-13","65","DET","POR","0","0","1","3",3.00335157603023,2.4735438921626,-3.05058077144519,0.85429449779579,-0.456575768996853,0.593108400718123,-0.971725656300529,0.152822932715002
"2015-03-14","66","DET","UTA","0","0","1","2",-1.32899459145222,1.76699761296758,-0.219905355458948,-0.221280834714813,-0.829069619008598,0.320026008454142,0.164503450355445,-1.46143052826303
"2015-03-17","67","DET","MEM","1","1","1","1",1.71723148686886,0.469771421591913,-0.423433986065848,0.756134356304913,0.462905429659357,0.443776565886393,0.434476769437763,0.0848137080239822
"2015-03-27","72","DET","ORL","0","1","1","1",1.43286615245423,0.666557504494459,-1.12226394163444,1.3540510268865,-2.02707066367093,0.27101327613986,-0.484963111172931,1.01804024636941
"2015-03-29","73","DET","MIA","0","0","1","2",0.516991246718376,-0.309762210929215,-1.8145286677687,0.851621720479485,0.448632724693862,-0.0815383245042571,0.395965089000273,-0.695746624146632
"2015-03-31","74","DET","ATL","1","1","1","3",1.33096950596101,-0.921600491275999,0.364559725054388,1.50994814115549,-0.329977754239088,1.42283579741608,-0.910890914303006,-1.5099994106378
"2015-04-01","75","DET","CHO","0","0","1","3",-2.69711897042052,1.286262150241,-1.14407542777948,-0.464478336906493,0.821738446251498,1.23358204169662,0.57361328577638,-1.11555830807237
"2015-04-03","76","DET","CHI","0","0","1","2",-2.55218408045953,-1.52438030610524,0.0698468426526549,0.232479908916407,1.81905663005267,0.713748609555121,-1.335034611793,1.43974845282546
"2015-04-08","78","DET","BOS","1","0","1","3",1.22901484461406,-1.96338576569829,1.12198143486748,-1.42588733745098,0.843621711629456,-0.0700421898277486,-0.246563912396001,-0.0326146459532353
"2015-04-10","79","DET","IND","1","0","1","2",1.58894227288195,0.906625884753067,-1.27948587156116,-0.716404253565953,-0.177046961131492,0.454357490096282,1.94872370840139,-0.5613792527379
"2015-04-13","81","DET","CLE","0","0","1","4",1.75822481105743,1.9040352438926,-2.58377351084324,1.45965649451931,1.16718377032875,1.77815306927115,0.857020277027248,-2.36642810173438
"2014-10-29","1","GSW","SAC","0","1","4","2",-3.83528289874985,-2.47990576397106,4.16387623078631,1.61619184573922,0.351226536654694,-2.22150885984006,-0.249328507781539,0.0113671263766208
"2014-11-01","2","GSW","LAL","1","1","4","1",0.751900360529059,-2.36194611771657,3.28795079665584,0.254048477321986,-0.500375230603028,-0.753448011076253,1.72822843180442,0.589214517637447
"2014-11-05","4","GSW","LAC","1","1","4","4",4.28376062121281,-2.51500343890788,1.98330256715,-1.91757065996572,0.963372870013783,-0.0266003585616771,-1.22399383882792,0.743895598679086
"2014-11-08","5","GSW","HOU","0","1","4","4",-3.24734039229135,-2.5474045971508,3.6671075180818,-0.935020574769015,0.326782640854466,0.768854032957616,-1.45116909763917,-1.02788933387556
"2014-11-09","6","GSW","PHO","0","0","4","1",0.833744891561273,-1.39322840135091,3.02171998864087,0.337271764426114,1.28739214040824,-1.87698946543373,-1.56469911944787,0.685601551818436
"2014-11-11","7","GSW","SAS","1","0","4","4",3.21925967332451,-0.735790305796969,-0.204396707311523,-0.887571810310364,2.26018390911663,-0.442013340334437,-1.02350515948372,-0.452813064741174
"2014-11-13","8","GSW","BRK","1","1","4","1",-0.43002910930208,-1.50633807144872,-1.27445171813575,-0.285699829552918,-1.56160732463721,0.312103143000985,-0.172436874702907,0.526921659409257
"2014-11-16","10","GSW","LAL","0","1","4","1",-1.09765607828833,-3.86897541922543,-0.388015535983845,-0.782244736482583,1.43179759636628,-0.61344613765532,2.25660584632879,1.42581992128445
"2014-11-23","12","GSW","OKC","0","1","4","4",-4.5448488184235,-0.635697501546001,-2.26668888087515,0.859768669022286,-1.13556107149353,0.804762858535171,0.464218769859192,0.841412272280148
"2014-11-30","16","GSW","DET","0","1","4","1",-0.65212781256136,-1.34689013576228,0.167038785038537,-0.694816618575545,1.48269875548119,1.27630471174887,0.879633998381843,0.0668370826478719
"2014-12-02","17","GSW","ORL","1","1","4","1",0.0702517161905865,-0.357170701285488,0.0174397963358546,-1.58661446894388,-0.261782317622922,0.690196913852164,-1.55366947432686,0.466740846710105
"2014-12-04","18","GSW","NOP","1","1","4","4",-1.42281640285246,-1.59220053812558,-0.343548452684725,-0.217661531820782,-2.58466343533596,3.76837032192892,0.322728638136421,-2.768649116513
"2014-12-06","19","GSW","CHI","0","1","4","2",-0.790639818056022,-0.498693134956239,1.68248595305713,2.68233715318239,-1.46745039435337,0.702469384522054,0.835215956801028,0.968265494125975
"2014-12-08","20","GSW","MIN","0","1","4","3",-2.7911055206339,-1.56875150215621,2.26936100692135,0.560049581590832,-0.382470506097064,2.49670834210638,-1.87385803169609,-0.0133846726816917
"2014-12-10","21","GSW","HOU","1","1","4","4",-0.307714018602482,-1.96006296099731,0.328712608342504,0.567493181378795,0.385539255380934,-0.228668502788085,-1.87670690708853,-0.85884075775593
"2014-12-14","23","GSW","NOP","0","1","4","4",-0.121461698688141,-1.43732507760995,1.68586210331311,-1.0390006732575,1.63181829084218,0.188785402530499,0.456212786136002,1.339193667945
"2014-12-16","24","GSW","MEM","0","0","4","1",-1.5203554184504,0.466587976716963,-0.174398568441742,-0.562347571723659,0.117031167255535,1.26587414972767,-0.851539250926425,1.75289078827146
"2014-12-18","25","GSW","OKC","1","1","4","4",1.4500635677536,-1.01217687821757,-0.891294473886452,1.14858161966867,-1.49007752338705,1.44299838112622,0.150894900428439,-1.55969917206995
"2014-12-22","26","GSW","SAC","1","1","4","2",2.39920182045206,-0.635751783671883,-0.313908747524117,0.00952306842710245,-1.06139038997759,1.97022076967285,1.27549427481175,0.426184669134118
"2014-12-23","27","GSW","LAL","0","0","4","1",1.17799349898447,1.39061160451188,1.43126978907487,-0.416455991985106,1.08260269398573,1.64510439397412,-0.0707271311312316,0.188155585737102
"2014-12-25","28","GSW","LAC","0","0","4","4",-1.81962550643813,-0.436835806301572,0.901562614260456,0.585101762641101,0.472634252465424,-0.244524863067491,-0.552138690383198,-1.78764894826447
"2014-12-30","30","GSW","PHI","1","1","4","1",-0.346114839020487,-4.35895039328639,3.9654800106162,3.31818183894289,-1.59817467505335,2.53383345849962,0.0260405934449099,-0.394159366916977
"2015-01-02","31","GSW","TOR","1","1","4","4",1.76427345443026,-1.96101309580742,-0.40879438855518,-0.0495231032857923,-1.51500841483311,1.64287899168305,0.755695687155006,0.166109941808836
"2015-01-05","32","GSW","OKC","1","1","4","4",-3.07539944560509,-3.19111913905436,-0.205805299560007,0.836867208659604,0.92604533569225,0.480517757084971,1.74433803207434,-0.591260281834818
"2015-01-07","33","GSW","IND","1","1","4","2",1.73992958503649,-0.975527609259674,0.28157111569007,0.996867902534988,-2.0823269513465,-0.698203250557339,-0.413393880678375,0.56933328890229
"2015-01-09","34","GSW","CLE","1","1","4","4",-0.0610994111360726,-3.25108232212066,-0.0290042954801834,0.790403788228675,-0.285306883220894,0.854154847652623,-0.869588239911433,0.608986685209295
"2015-01-14","36","GSW","MIA","1","1","4","2",0.891661208676767,-1.3755393348694,-0.382677542131994,0.792285059556766,-0.415810675377945,-0.350255356403617,-0.0314773024123552,0.797689121255584
"2015-01-16","37","GSW","OKC","0","0","4","4",0.532224607630891,1.11734437119322,0.406537640761776,1.22435127743678,0.58626062985867,1.25301471754636,0.495312088153466,-0.454002429705307
"2015-01-17","38","GSW","HOU","0","1","4","4",0.149961275958525,-2.74149226798199,1.68098476516142,-0.31834039638829,-1.24024772996633,0.876258211831662,1.34095870865842,-0.0876192132936126
"2015-01-19","39","GSW","DEN","1","1","4","3",0.256806339626752,-3.48919058695323,0.381141759203244,-0.509230403826902,-1.47111128488612,0.959639710657186,-0.775636031691385,-1.12876470952703
"2015-01-21","40","GSW","HOU","1","1","4","4",-0.696451977791536,-1.45213059444602,2.28270823610078,0.856391485909256,-0.685316884206295,1.10462228968891,1.23528700672417,1.47189548041323
"2015-01-23","41","GSW","SAC","1","1","4","2",-0.352108576347722,-2.44912149144896,2.56787842439853,0.0571442481869639,-0.916904747151543,1.12872431221654,-0.741814563807502,1.13839081757588
"2015-01-25","42","GSW","BOS","1","1","4","3",0.0488083238600759,-0.887428434966855,-0.216791974904558,0.881280026223706,-0.4233449893551,0.138615573139908,0.463858153077362,-0.00842245497406173
"2015-01-27","43","GSW","CHI","1","0","4","2",-2.57046155681819,-0.00384563742668618,0.37338223166539,2.29070775278709,-0.68844313898515,1.99080706101422,0.408968081022454,-1.03733911344921
"2015-01-30","44","GSW","UTA","0","0","4","2",-1.4827923288236,0.558370592814537,-0.163045652958476,0.98546509690815,1.50299037287133,0.466375995878227,0.506297867465204,-1.36798179416634
"2015-01-31","45","GSW","PHO","1","1","4","1",-1.43952959068613,-1.60220290176395,1.57797916017684,1.60737735374143,0.211805084679601,1.60948084897048,-0.1080114049608,0.0249077315271305
"2015-02-04","47","GSW","DAL","1","1","4","2",1.01247357717373,-2.43056935375978,-0.99015613225618,-0.632140300210792,0.858420750462057,0.2242785022233,1.13569645864516,-0.0399038505358105
"2015-02-06","48","GSW","ATL","0","0","4","3",1.07968889699361,1.0265888918826,0.97272172942286,-2.70438478568425,-0.951667700355783,1.34263824325001,1.55620110160599,0.674465634016783
"2015-02-07","49","GSW","NYK","0","1","4","1",-0.0907366732249343,-1.00058043748146,-0.209414865246693,0.054085422630835,0.191242918204532,0.190767607016335,0.206133213731387,0.438502753162723
"2015-02-09","50","GSW","PHI","0","1","4","1",-1.0639831962141,0.186749841208363,2.60826225742507,2.94955115748829,-1.17153824483566,0.946945001534437,-2.12869963842509,-0.673481561473907
"2015-02-20","52","GSW","SAS","1","1","4","4",1.49989758112135,-0.994343708947572,0.265757729182442,1.30999050838631,-0.642339438605373,0.76250195105999,0.689983328001214,-1.00082902726022
"2015-02-22","53","GSW","IND","0","0","4","2",-0.492312970103012,1.31394493780602,-0.809445330855502,0.697129119677707,-1.66631408869851,-1.50904809386958,0.204254541854214,1.41910156784554
"2015-02-24","54","GSW","WAS","0","1","4","3",2.83146028364147,-0.16549352612127,1.22410902335289,3.74984280985337,-1.69768610837729,-0.351895851432636,-0.749850018293836,-0.481912101561712
"2015-02-27","56","GSW","TOR","0","1","4","4",0.0172576468751252,-2.75012232313704,0.596844793528609,0.704740346851086,-2.18015908928556,-0.188683556544558,-0.987279546170901,0.425429296906045
"2015-03-01","57","GSW","BOS","0","1","4","3",-3.6085479784795,-1.35117079310473,-2.92346078639725,0.712448484412271,1.07548866499148,1.22628077430351,0.643599854856579,0.506586170667792
"2015-03-02","58","GSW","BRK","0","0","4","1",0.439974337560204,-0.357871779450417,0.278298949442938,-0.914037726185364,-1.33494724738481,1.44206450327346,0.0523044769827761,-0.651818470313723
"2015-03-04","59","GSW","MIL","1","1","4","2",0.368559634948147,-2.52547688761152,3.51070354696853,3.21849414734593,0.138553351518938,0.300699799048922,-0.0013106368107645,-1.05376021111712
"2015-03-11","63","GSW","DET","1","1","4","1",-0.2059889285759,-1.89440398756529,-0.798090971849005,0.838551565032396,1.16062166921975,1.92643652008947,-0.52826161388329,0.316932810313308
"2015-03-13","64","GSW","DEN","0","0","4","3",0.519509133460031,-0.217390083319562,-1.4264441069607,2.1373055510223,0.584201592572293,0.0552028952074628,2.36602379337383,0.379596541963319
"2015-03-14","65","GSW","NYK","1","1","4","1",0.0492841486905151,-2.20182057848613,-0.0953134449230975,2.67608894821295,-0.483890275631917,3.33637677458681,1.13785629758754,0.683737990883294
"2015-03-20","68","GSW","NOP","1","1","4","4",0.945503550087249,-0.158102815395777,-0.0867230124627275,1.2482417168142,-1.85669026832112,0.569721413977864,-0.322472581749328,0.858614803861018
"2015-03-23","70","GSW","WAS","1","1","4","3",-2.09830854149386,-1.53464243402849,-1.71702768107616,-2.33789137876966,-3.12415648473651,0.845646517351918,-1.39485157269859,-0.829736575621616
"2015-03-27","72","GSW","MEM","0","1","4","1",0.666921423801442,-0.825040126100686,1.89893923233156,0.386886809449924,-2.20554577890264,0.970274284031183,-0.647013675156759,-0.647377789979102
"2015-03-28","73","GSW","MIL","0","1","4","2",-0.541938303486889,-3.28119385029886,2.24056918456731,-0.891445781027871,1.91835529388782,0.585437804458665,-0.267642629776425,1.46968288042117
"2015-03-31","74","GSW","LAC","0","1","4","4",0.15892859012561,-0.27171002024352,-1.59709394628383,0.151224685246327,-1.09224890482296,-0.864660124520434,0.39428156974051,0.702737617910394
"2015-04-05","77","GSW","SAS","0","0","4","4",1.3290109455773,1.6112096008782,-1.65496577206416,0.00134632369768367,0.38443378146141,1.2490341636465,-0.723475591675294,-2.19147765877416
"2015-04-07","78","GSW","NOP","0","0","4","4",-0.45322917562554,-0.220404837210073,-1.14942340821076,-0.627181485782653,-0.109172934312433,2.31064429163593,0.753369599029056,0.633130742297508
"2015-04-09","79","GSW","POR","1","1","4","3",1.86520832107969,-1.26529543170231,-1.64938354696303,-0.458605369614851,0.322029384925837,2.18546127066699,-0.810545697154928,0.31366796000327
"2015-04-11","80","GSW","MIN","1","1","4","3",0.427625715429154,0.322638468983595,0.617586474319345,-0.678028720954298,-1.25948031234495,0.871555989383269,0.795522960457418,-0.185349936955966
"2015-04-13","81","GSW","MEM","1","1","4","1",0.797145381022281,-2.79652829196958,2.17312964450325,0.659575935581373,1.83314591255192,0.789375552480026,1.07540189105772,0.552132053224853
"2014-10-29","2","HOU","UTA","0","1","4","2",0.730717556289787,-2.0835262303132,0.497332925280615,-0.222593931876686,0.789404506444874,-0.82396283749794,-0.868584243291822,0.315434732212513
"2014-11-01","3","HOU","BOS","1","1","4","3",-3.09059842183089,-1.68672836626365,0.660750497438584,-0.735073523679158,0.710446878268431,-0.635612532151308,0.204283948949264,1.01307841440503
"2014-11-03","4","HOU","PHI","0","1","4","1",0.852639568332859,-0.465401711559663,2.73724188059437,-1.97523796653293,-1.18424048829993,0.493486839916476,-0.340032882354138,-0.130116922359275
"2014-11-04","5","HOU","MIA","0","1","4","2",0.966067215407359,-1.90890239040475,0.821768805269239,0.100970675252741,0.0197191497393883,-1.56509470321942,0.635114146225297,-0.629380625985502
"2014-11-06","6","HOU","SAS","1","1","4","4",-1.67078647961091,-2.59209071361026,1.49971305730608,-0.894160818991462,1.37397834187185,-1.53437075241534,-1.35769413770587,-0.586680255456986
"2014-11-08","7","HOU","GSW","1","0","4","4",-3.24734039229135,2.54740459715078,3.66710751808179,0.935020574769038,-0.326782640854414,0.768854032957642,-1.45116909763918,-1.02788933387547
"2014-11-12","8","HOU","MIN","0","1","4","3",0.817945664238636,-0.371804847875967,-0.202950557571241,-0.137168095928649,-0.446177160846518,-0.0905712497836182,1.55960351489122,0.746892753380551
"2014-11-14","9","HOU","PHI","1","1","4","1",-3.67850008630827,0.520588996082777,4.170110529669,1.06957696784457,-0.718072216456018,-0.436978460536368,0.549875096177882,-0.415717916700643
"2014-11-16","10","HOU","OKC","0","1","4","4",-6.80911412709799,1.55694975439337,-0.604926272465647,-1.66420361351263,-1.57296239129803,-1.23625142227646,0.740476004162246,0.598566465669021
"2014-11-17","11","HOU","MEM","0","0","4","1",1.47654645667506,1.53449665367132,1.35609596036716,-1.53031340633852,2.32135188975502,0.246668934543358,-0.916870052098423,1.00486931349078
"2014-11-19","12","HOU","LAL","1","0","4","1",-1.09368138437443,-1.31176592485083,0.364802349059931,0.99434402977743,1.4367901490628,-1.10249614707028,-0.824425195483395,0.149618447920697
"2014-11-22","13","HOU","DAL","1","1","4","2",-3.00274793912921,0.0140982894191644,0.148954629285224,0.171573040672165,0.122911531672828,-1.42709139434391,-0.514432253958881,-0.0610349275968251
"2014-11-24","14","HOU","NYK","1","1","4","1",0.0294205387550224,0.519547975357035,1.58994281666966,0.602825265041404,-0.622283741603667,-0.0213078916115747,-0.624218827089022,-1.19656791443773
"2014-11-29","17","HOU","MIL","0","1","4","2",1.28533503900487,-0.998452442003421,-0.583593324985919,-1.50405501936365,-0.814914373065917,-0.147520800809465,-0.235144236418391,1.56657084674745
"2014-12-05","19","HOU","MIN","0","1","4","3",-0.142002271640814,-0.574708799946975,1.64518977363275,-1.06846721432866,2.62461102054165,-1.92658373505865,0.980562647540238,0.337793785836195
"2014-12-06","20","HOU","PHO","1","1","4","1",-3.74838064974776,-1.07761110908803,1.51727991592155,-3.03819978306009,0.691220899289342,0.491276800271473,0.0807266331239074,0.632088959582657
"2014-12-10","21","HOU","GSW","0","0","4","4",-0.307714018602482,1.9600629609973,0.328712608342509,-0.567493181378789,-0.385539255380947,-0.22866850278806,-1.87670690708852,-0.858840757755986
"2014-12-11","22","HOU","SAC","0","1","4","2",-0.848278928627554,1.4216534736362,2.20293782909497,0.996735371695698,-1.22454845414556,-1.08263985627181,0.80561189552724,-0.804029677863989
"2014-12-17","24","HOU","DEN","0","1","4","3",-2.06179861935271,0.676488527474317,0.947993487958418,0.125113735107576,1.12513066617537,-1.60471953681291,2.20905198267766,0.392279990706141
"2014-12-18","25","HOU","NOP","1","0","4","4",-1.37967070830364,1.28611367938319,-1.41965581554448,0.595225632215644,-0.494949250074851,0.197839088925292,-0.94730197892511,0.556895359244944
"2014-12-22","27","HOU","POR","1","1","4","3",0.96924830838636,0.0272421118619555,2.72755199650467,0.426121271147237,-1.80990534658315,-1.32470896850542,-1.43426066805566,0.670198746960252
"2014-12-26","28","HOU","MEM","0","1","4","1",-0.959210687312426,-0.977389095367143,-1.52730186635008,-1.80230087946797,1.45432440757796,0.555974452479442,2.17642809623925,0.730904566703415
"2014-12-29","30","HOU","WAS","1","0","4","3",1.19798315403883,1.37705066120101,2.28745207717866,-0.65355504570463,-0.635490410227028,-1.02087814024135,-1.14752034844663,-0.584506841938171
"2014-12-31","31","HOU","CHO","1","1","4","3",-1.48545794651678,-1.22150668727934,0.301373329464362,0.316808501104116,-1.33599798297732,-0.524979860088603,-0.87593754897436,0.484532825683216
"2015-01-02","32","HOU","NOP","0","0","4","4",-0.489960892734184,2.64109267886694,2.56569221416341,0.696111422260442,0.523744025304528,1.45622794598506,-0.590287214111045,-0.624380175568707
"2015-01-03","33","HOU","MIA","1","1","4","2",0.0260199260584263,-0.635767433968127,1.73612731649355,-0.71819377742548,-3.02017273232432,-0.100990793160484,-0.643231328237675,-2.09246592915717
"2015-01-05","34","HOU","CHI","0","0","4","2",-1.42592445036397,0.575084862400488,1.4214150877319,0.468729884164374,0.482148122982382,2.29071707652472,1.27709232826031,1.32088774608218
"2015-01-07","35","HOU","CLE","0","1","4","4",-1.18065514107462,-0.782312795730528,1.0195080416708,-1.50827303840713,-1.28832777661375,0.236204298710075,0.341747009953392,-0.841854973414083
"2015-01-08","36","HOU","NYK","0","1","4","1",1.69306558618388,-1.32393773939448,3.70800996483744,0.790395805138952,-0.105036908734403,-0.38567515386849,0.47792669555958,-2.16767466442931
"2015-01-10","37","HOU","UTA","1","1","4","2",0.245006762288227,-0.222354742788046,4.80306441462263,1.27647463554217,-0.536917532344531,0.282025657837188,-2.79329222307723,0.878194066009899
"2015-01-12","38","HOU","BRK","0","1","4","1",0.233572911258311,-0.581437776334495,0.308951574735421,0.206510443679902,-0.839924198442639,-0.358638597513835,-1.17586238874794,0.0206286620786109
"2015-01-14","39","HOU","ORL","0","0","4","1",1.47748878468102,-0.899751953927905,2.59704597211597,-0.579239461707723,0.840035792485717,0.222778638856895,-1.32301256779499,0.821119399825837
"2015-01-15","40","HOU","OKC","1","1","4","4",0.434819684532507,0.151263153328461,0.914975474152433,0.768094160810409,-1.17221143396584,1.1086441169036,0.272988262516611,-0.138694704513654
"2015-01-17","41","HOU","GSW","1","0","4","4",0.14996127595852,2.74149226798199,1.68098476516143,0.318340396388304,1.24024772996638,0.876258211831578,1.34095870865842,-0.0876192132935445
"2015-01-19","42","HOU","IND","1","1","4","2",0.979073666381136,-1.5606151588007,2.99337960044712,0.73358794189815,0.167165226712675,-0.498702931503623,-1.14081247920977,-1.28381796047668
"2015-01-21","43","HOU","GSW","0","0","4","4",-0.696451977791536,1.45213059444602,2.2827082361008,-0.856391485909233,0.685316884206368,1.10462228968886,1.23528700672418,1.47189548041326
"2015-01-23","44","HOU","PHO","0","1","4","1",0.46925248418856,-1.11187666666156,-0.616993222748648,0.924516378411765,0.391597503445456,-0.461185254066654,0.909653551509168,0.0955083198585377
"2015-01-25","45","HOU","LAL","0","1","4","1",-2.39462446244057,-0.761123058007896,1.05132038366535,2.17075066758034,-1.36518723078022,-0.475939862479515,-0.82220825548129,-0.894893309164087
"2015-01-28","46","HOU","DAL","1","1","4","2",-0.800306697382559,0.0676057188786468,2.42516431342339,1.42132303327023,-1.06289943981713,0.80196200493054,-1.93689942404476,1.40996727842965
