"Date","Game","Team","Opponent","Home","Win","PIR","OppPIR","TeamGroup","OppGroup"
2018-03-21,72,"DEN","CHI","0","1",182,98,3,2
2018-03-23,73,"DEN","WAS","0","1",130,101,3,3
2018-03-26,74,"DEN","PHI","0","0",110,140,3,1
2018-03-27,75,"DEN","TOR","0","0",115,142,3,4
2018-03-30,76,"DEN","OKC","0","1",153,129,3,4
2018-04-01,77,"DEN","MIL","1","1",157,119,3,2
2018-04-03,78,"DEN","IND","1","1",137,105,3,2
2018-04-05,79,"DEN","MIN","1","1",112,97,3,3
2018-04-07,80,"DEN","LAC","0","1",160,120,3,4
2018-04-09,81,"DEN","POR","1","1",112,59,3,3
2018-04-11,82,"DEN","MIN","0","0",107,126,3,3
2017-10-18,1,"DET","CHO","1","1",117,96,1,3
2017-10-20,2,"DET","WAS","0","0",87,152,1,3
2017-10-21,3,"DET","NYK","0","1",116,114,1,1
2017-10-23,4,"DET","PHI","1","0",78,110,1,1
2017-10-25,5,"DET","MIN","1","1",140,101,1,3
2017-10-28,6,"DET","LAC","0","1",99,85,1,4
2017-10-29,7,"DET","GSW","0","1",121,124,1,4
2017-10-31,8,"DET","LAL","0","0",99,141,1,1
2017-11-03,9,"DET","MIL","1","1",128,96,1,2
2017-11-04,10,"DET","SAC","1","1",127,98,1,2
2017-11-08,11,"DET","IND","1","1",132,92,1,2
2017-11-10,12,"DET","ATL","1","1",120,124,1,3
2017-11-12,13,"DET","MIA","1","1",133,106,1,2
2017-11-15,14,"DET","MIL","0","0",82,129,1,2
2017-11-17,15,"DET","IND","0","0",98,119,1,2
2017-11-19,16,"DET","MIN","0","1",100,108,1,3
2017-11-20,17,"DET","CLE","1","0",84,145,1,4
2017-11-24,18,"DET","OKC","0","1",97,112,1,4
2017-11-27,19,"DET","BOS","0","1",141,108,1,3
2017-11-29,20,"DET","PHO","1","1",154,107,1,1
2017-12-01,21,"DET","WAS","0","0",82,140,1,3
2017-12-02,22,"DET","PHI","0","0",96,122,1,1
2017-12-04,23,"DET","SAS","0","0",82,123,1,4
2017-12-06,24,"DET","MIL","0","0",96,118,1,2
2017-12-08,25,"DET","GSW","1","0",90,131,1,4
2017-12-10,26,"DET","BOS","1","0",81,96,1,3
2017-12-12,27,"DET","DEN","1","0",72,127,1,3
2017-12-14,28,"DET","ATL","0","1",107,109,1,3
2017-12-15,29,"DET","IND","0","1",109,106,1,2
2017-12-17,30,"DET","ORL","1","1",126,119,1,1
2017-12-20,31,"DET","DAL","0","0",89,131,1,2
2017-12-22,32,"DET","NYK","1","1",112,110,1,1
2017-12-26,33,"DET","IND","1","1",130,74,1,2
2017-12-28,34,"DET","ORL","0","0",85,118,1,1
2017-12-30,35,"DET","SAS","1","1",109,85,1,4
2018-01-03,36,"DET","MIA","0","0",108,130,1,2
2018-01-05,37,"DET","PHI","0","0",76,141,1,1
2018-01-06,38,"DET","HOU","1","1",122,106,1,4
2018-01-08,39,"DET","NOP","0","0",103,137,1,4
2018-01-10,40,"DET","BRK","0","1",139,81,1,1
2018-01-13,41,"DET","CHI","0","0",119,123,1,2
2018-01-15,42,"DET","CHO","1","0",107,142,1,3
2018-01-17,43,"DET","TOR","0","0",95,104,1,4
2018-01-19,44,"DET","WAS","1","0",119,140,1,3
2018-01-21,45,"DET","BRK","1","0",107,107,1,1
2018-01-24,46,"DET","UTA","1","0",98,104,1,2
2018-01-27,47,"DET","OKC","1","0",113,132,1,4
2018-01-28,48,"DET","CLE","0","0",113,146,1,4
2018-01-30,49,"DET","CLE","1","1",145,118,1,4
2018-02-01,50,"DET","MEM","1","1",121,105,1,1
2018-02-03,51,"DET","MIA","1","1",133,120,1,2
2018-02-05,52,"DET","POR","1","1",142,93,1,3
2018-02-07,53,"DET","BRK","1","1",134,117,1,1
2018-02-09,54,"DET","LAC","1","0",99,133,1,4
2018-02-11,55,"DET","ATL","0","0",123,133,1,3
2018-02-12,56,"DET","NOP","1","0",100,139,1,4
2018-02-14,57,"DET","ATL","1","1",116,106,1,3
2018-02-23,58,"DET","BOS","1","0",98,125,1,3
2018-02-25,59,"DET","CHO","0","0",97,130,1,3
2018-02-26,60,"DET","TOR","0","0",83,162,1,4
2018-02-28,61,"DET","MIL","1","1",132,85,1,2
2018-03-02,62,"DET","ORL","0","0",109,135,1,1
2018-03-03,63,"DET","MIA","0","0",86,119,1,2
2018-03-05,64,"DET","CLE","0","0",87,140,1,4
2018-03-07,65,"DET","TOR","1","0",129,146,1,4
2018-03-09,66,"DET","CHI","1","1",131,65,1,2
2018-03-13,67,"DET","UTA","0","0",65,137,1,2
2018-03-15,68,"DET","DEN","0","0",118,144,1,3
2018-03-17,69,"DET","POR","0","0",82,123,1,3
2018-03-19,70,"DET","SAC","0","1",130,81,1,2
2018-03-20,71,"DET","PHO","0","1",141,72,1,1
2018-03-22,72,"DET","HOU","0","0",118,90,1,4
2018-03-24,73,"DET","CHI","1","1",160,88,1,2
2018-03-26,74,"DET","LAL","1","1",109,136,1,1
2018-03-29,75,"DET","WAS","1","1",120,100,1,3
2018-03-31,76,"DET","NYK","0","1",142,113,1,1
2018-04-01,77,"DET","BRK","0","1",129,93,1,1
2018-04-04,78,"DET","PHI","1","0",109,139,1,1
2018-04-06,79,"DET","DAL","1","1",127,116,1,2
2018-04-08,80,"DET","MEM","0","0",119,171,1,1
2018-04-09,81,"DET","TOR","1","0",111,133,1,4
2018-04-11,82,"DET","CHI","0","1",149,81,1,2
2017-10-17,1,"GSW","HOU","1","0",140,139,4,4
2017-10-20,2,"GSW","NOP","0","1",146,127,4,4
2017-10-21,3,"GSW","MEM","0","0",105,116,4,1
2017-10-23,4,"GSW","DAL","0","1",169,90,4,2
2017-10-25,5,"GSW","TOR","1","1",144,124,4,4
2017-10-27,6,"GSW","WAS","1","1",153,113,4,3
2017-10-29,7,"GSW","DET","1","0",124,121,4,1
2017-10-30,8,"GSW","LAC","0","1",178,107,4,4
2017-11-02,9,"GSW","SAS","0","1",130,94,4,4
2017-11-04,10,"GSW","DEN","0","1",150,127,4,3
2017-11-06,11,"GSW","MIA","1","1",112,72,4,2
2017-11-08,12,"GSW","MIN","1","1",157,104,4,3
2017-11-11,13,"GSW","PHI","1","1",168,112,4,1
2017-11-13,14,"GSW","ORL","1","1",136,108,4,1
2017-11-16,15,"GSW","BOS","0","0",91,98,4,3
2017-11-18,16,"GSW","PHI","0","1",151,122,4,1
2017-11-19,17,"GSW","BRK","0","1",152,102,4,1
2017-11-22,18,"GSW","OKC","0","0",95,112,4,4
2017-11-24,19,"GSW","CHI","1","1",201,65,4,2
2017-11-25,20,"GSW","NOP","1","1",123,95,4,4
2017-11-27,21,"GSW","SAC","1","0",124,126,4,2
2017-11-29,22,"GSW","LAL","0","1",143,126,4,1
2017-12-01,23,"GSW","ORL","0","1",184,102,4,1
2017-12-03,24,"GSW","MIA","0","1",149,83,4,2
2017-12-04,25,"GSW","NOP","0","1",160,122,4,4
2017-12-06,26,"GSW","CHO","0","1",122,77,4,3
2017-12-08,27,"GSW","DET","0","1",131,90,4,1
2017-12-11,28,"GSW","POR","1","1",139,97,4,3
2017-12-14,29,"GSW","DAL","1","1",143,103,4,2
2017-12-18,30,"GSW","LAL","0","1",129,114,4,1
2017-12-20,31,"GSW","MEM","1","1",123,74,4,1
2017-12-22,32,"GSW","LAL","1","1",139,95,4,1
2017-12-23,33,"GSW","DEN","1","0",91,108,4,3
2017-12-25,34,"GSW","CLE","1","1",126,76,4,4
2017-12-27,35,"GSW","UTA","1","1",175,92,4,2
2017-12-29,36,"GSW","CHO","1","0",100,144,4,3
2017-12-30,37,"GSW","MEM","1","1",183,131,4,1
2018-01-03,38,"GSW","DAL","0","1",156,132,4,2
2018-01-04,39,"GSW","HOU","0","1",156,111,4,4
2018-01-06,40,"GSW","LAC","0","1",144,100,4,4
2018-01-08,41,"GSW","DEN","1","1",156,120,4,3
2018-01-10,42,"GSW","LAC","1","0",114,135,4,4
2018-01-12,43,"GSW","MIL","0","1",141,91,4,2
2018-01-13,44,"GSW","TOR","0","1",149,127,4,4
2018-01-15,45,"GSW","CLE","0","1",141,113,4,4
2018-01-17,46,"GSW","CHI","0","1",141,118,4,2
2018-01-20,47,"GSW","HOU","0","0",116,124,4,4
2018-01-23,48,"GSW","NYK","1","1",161,120,4,1
2018-01-25,49,"GSW","MIN","1","1",160,119,4,3
2018-01-27,50,"GSW","BOS","1","1",133,91,4,3
2018-01-30,51,"GSW","UTA","0","0",113,148,4,2
2018-02-02,52,"GSW","SAC","0","1",136,111,4,2
2018-02-03,53,"GSW","DEN","0","0",126,123,4,3
2018-02-06,54,"GSW","OKC","1","0",121,118,4,4
2018-02-08,55,"GSW","DAL","1","1",151,108,4,2
2018-02-10,56,"GSW","SAS","1","1",148,115,4,4
2018-02-12,57,"GSW","PHO","1","1",179,48,4,1
2018-02-14,58,"GSW","POR","0","0",127,136,4,3
2018-02-22,59,"GSW","LAC","1","1",152,140,4,4
2018-02-24,60,"GSW","OKC","1","1",146,69,4,4
2018-02-26,61,"GSW","NYK","0","1",157,113,4,1
2018-02-28,62,"GSW","WAS","0","1",132,103,4,3
2018-03-02,63,"GSW","ATL","0","1",140,102,4,3
2018-03-06,64,"GSW","BRK","1","1",144,98,4,1
2018-03-08,65,"GSW","SAS","1","1",139,110,4,4
2018-03-09,66,"GSW","POR","0","0",110,136,4,3
2018-03-11,67,"GSW","MIN","0","0",114,125,4,3
2018-03-14,68,"GSW","LAL","1","1",130,113,4,1
2018-03-16,69,"GSW","SAC","1","0",97,116,4,2
2018-03-17,70,"GSW","PHO","0","1",145,108,4,1
2018-03-19,71,"GSW","SAS","0","0",72,95,4,4
2018-03-23,72,"GSW","ATL","1","1",127,100,4,3
2018-03-25,73,"GSW","UTA","1","0",96,131,4,2
2018-03-27,74,"GSW","IND","1","0",91,102,4,2
2018-03-29,75,"GSW","MIL","1","0",124,141,4,2
2018-03-31,76,"GSW","SAC","0","1",137,101,4,2
2018-04-01,77,"GSW","PHO","1","1",148,116,4,1
2018-04-03,78,"GSW","OKC","0","1",126,106,4,4
2018-04-05,79,"GSW","IND","0","0",129,145,4,2
2018-04-07,80,"GSW","NOP","1","0",123,174,4,4
2018-04-08,81,"GSW","PHO","0","1",143,94,4,1
2018-04-10,82,"GSW","UTA","0","0",65,149,4,2
2017-10-17,1,"HOU","GSW","0","1",139,140,4,4
2017-10-18,2,"HOU","SAC","0","1",114,96,4,2
2017-10-21,3,"HOU","DAL","1","1",129,86,4,2
2017-10-23,4,"HOU","MEM","1","0",82,113,4,1
2017-10-25,5,"HOU","PHI","0","1",129,106,4,1
2017-10-27,6,"HOU","CHO","0","1",111,94,4,3
2017-10-28,7,"HOU","MEM","0","0",79,130,4,1
2017-10-30,8,"HOU","PHI","1","0",103,131,4,1
2017-11-01,9,"HOU","NYK","0","1",128,97,4,1
2017-11-03,10,"HOU","ATL","0","1",138,110,4,3
2017-11-05,11,"HOU","UTA","1","1",156,108,4,2
2017-11-09,12,"HOU","CLE","1","1",131,108,4,4
2017-11-11,13,"HOU","MEM","1","1",121,105,4,1
2017-11-12,14,"HOU","IND","0","1",129,99,4,2
2017-11-14,15,"HOU","TOR","1","0",118,143,4,4
2017-11-16,16,"HOU","PHO","0","1",171,114,4,1
2017-11-18,17,"HOU","MEM","0","1",112,87,4,1
2017-11-22,18,"HOU","DEN","1","1",144,98,4,3
2017-11-25,19,"HOU","NYK","1","1",144,101,4,1
2017-11-27,20,"HOU","BRK","1","1",132,112,4,1
2017-11-29,21,"HOU","IND","1","1",138,100,4,2
2017-12-03,22,"HOU","LAL","0","1",121,88,4,1
2017-12-07,23,"HOU","UTA","0","1",120,103,4,2
2017-12-09,24,"HOU","POR","0","1",139,104,4,3
2017-12-11,25,"HOU","NOP","1","1",160,133,4,4
2017-12-13,26,"HOU","CHO","1","1",116,103,4,3
2017-12-15,27,"HOU","SAS","1","1",137,110,4,4
2017-12-16,28,"HOU","MIL","1","1",120,108,4,2
2017-12-18,29,"HOU","UTA","1","1",162,89,4,2
2017-12-20,30,"HOU","LAL","1","0",110,138,4,1
2017-12-22,31,"HOU","LAC","1","0",114,137,4,4
2017-12-25,32,"HOU","OKC","0","0",108,133,4,4
2017-12-28,33,"HOU","BOS","0","0",87,108,4,3
2017-12-29,34,"HOU","WAS","0","0",95,142,4,3
2017-12-31,35,"HOU","LAL","1","1",156,152,4,1
2018-01-03,36,"HOU","ORL","0","1",132,98,4,1
2018-01-04,37,"HOU","GSW","1","0",111,156,4,4
2018-01-06,38,"HOU","DET","0","0",106,122,4,1
2018-01-08,39,"HOU","CHI","0","1",136,112,4,2
2018-01-10,40,"HOU","POR","1","1",123,119,4,3
2018-01-12,41,"HOU","PHO","0","1",131,95,4,1
2018-01-15,42,"HOU","LAC","0","0",88,142,4,4
2018-01-18,43,"HOU","MIN","1","1",137,111,4,3
2018-01-20,44,"HOU","GSW","1","1",124,116,4,4
2018-01-22,45,"HOU","MIA","1","1",104,92,4,2
2018-01-24,46,"HOU","DAL","0","1",111,106,4,2
2018-01-26,47,"HOU","NOP","0","0",120,143,4,4
2018-01-28,48,"HOU","PHO","1","1",126,96,4,1
2018-01-30,49,"HOU","ORL","1","1",129,111,4,1
2018-02-01,50,"HOU","SAS","0","1",110,101,4,4
2018-02-03,51,"HOU","CLE","0","1",146,94,4,4
2018-02-06,52,"HOU","BRK","0","1",143,117,4,1
2018-02-07,53,"HOU","MIA","0","1",122,100,4,2
2018-02-09,54,"HOU","DEN","1","1",155,106,4,3
2018-02-11,55,"HOU","DAL","1","1",117,97,4,2
2018-02-13,56,"HOU","MIN","0","1",131,123,4,3
2018-02-14,57,"HOU","SAC","1","1",118,98,4,2
2018-02-23,58,"HOU","MIN","1","1",147,98,4,3
2018-02-25,59,"HOU","DEN","0","1",125,127,4,3
2018-02-26,60,"HOU","UTA","0","1",96,87,4,2
2018-02-28,61,"HOU","LAC","0","1",116,88,4,4
2018-03-03,62,"HOU","BOS","1","1",138,122,4,3
2018-03-06,63,"HOU","OKC","0","1",147,96,4,4
2018-03-07,64,"HOU","MIL","0","1",123,101,4,2
2018-03-09,65,"HOU","TOR","0","0",112,108,4,4
2018-03-11,66,"HOU","DAL","0","1",115,90,4,2
2018-03-12,67,"HOU","SAS","1","1",123,91,4,4
2018-03-15,68,"HOU","LAC","1","1",118,81,4,4
2018-03-17,69,"HOU","NOP","0","1",114,109,4,4
2018-03-18,70,"HOU","MIN","0","1",149,126,4,3
2018-03-20,71,"HOU","POR","0","1",107,133,4,3
2018-03-22,72,"HOU","DET","1","1",90,118,4,1
2018-03-24,73,"HOU","NOP","1","1",124,90,4,4
2018-03-25,74,"HOU","ATL","1","1",144,100,4,3
2018-03-27,75,"HOU","CHI","1","1",152,72,4,2
2018-03-30,76,"HOU","PHO","1","1",120,105,4,1
2018-04-01,77,"HOU","SAS","0","0",70,124,4,4
2018-04-03,78,"HOU","WAS","1","1",155,104,4,3
2018-04-05,79,"HOU","POR","1","1",104,91,4,3
2018-04-07,80,"HOU","OKC","1","0",105,112,4,4
2018-04-10,81,"HOU","LAL","0","1",113,110,4,1
2018-04-11,82,"HOU","SAC","0","0",60,119,4,2
2017-10-18,1,"IND","BRK","1","1",165,124,2,1
2017-10-20,2,"IND","POR","1","0",92,120,2,3
2017-10-21,3,"IND","MIA","0","0",105,131,2,2
2017-10-24,4,"IND","MIN","0","1",154,113,2,3
2017-10-25,5,"IND","OKC","0","0",82,125,2,4
2017-10-29,6,"IND","SAS","1","1",92,109,2,4
2017-10-31,7,"IND","SAC","1","1",122,76,2,2
2017-11-01,8,"IND","CLE","0","1",150,120,2,4
2017-11-03,9,"IND","PHI","0","0",110,146,2,1
2017-11-05,10,"IND","NYK","0","0",108,126,2,1
2017-11-07,11,"IND","NOP","1","0",110,131,2,4
2017-11-08,12,"IND","DET","0","0",92,132,2,1
2017-11-10,13,"IND","CHI","0","1",123,97,2,2
2017-11-12,14,"IND","HOU","1","0",99,129,2,4
2017-11-15,15,"IND","MEM","0","1",129,131,2,1
2017-11-17,16,"IND","DET","1","1",119,98,2,1
2017-11-19,17,"IND","MIA","0","1",159,93,2,2
2017-11-20,18,"IND","ORL","0","1",117,104,2,1
2017-11-24,19,"IND","TOR","1","1",110,112,2,4
2017-11-25,20,"IND","BOS","1","0",102,121,2,3
2017-11-27,21,"IND","ORL","1","1",145,97,2,1
2017-11-29,22,"IND","HOU","0","0",100,138,2,4
2017-12-01,23,"IND","TOR","0","0",115,136,2,4
2017-12-04,24,"IND","NYK","1","1",136,99,2,1
2017-12-06,25,"IND","CHI","1","1",103,94,2,2
2017-12-08,26,"IND","CLE","1","1",121,106,2,4
2017-12-10,27,"IND","DEN","1","1",137,117,2,3
2017-12-13,28,"IND","OKC","1","0",94,122,2,4
2017-12-15,29,"IND","DET","1","0",106,109,2,1
2017-12-17,30,"IND","BRK","0","1",129,97,2,1
2017-12-18,31,"IND","BOS","1","0",127,108,2,3
2017-12-20,32,"IND","ATL","0","1",112,110,2,3
2017-12-23,33,"IND","BRK","1","1",149,122,2,1
2017-12-26,34,"IND","DET","0","0",74,130,2,1
2017-12-27,35,"IND","DAL","1","0",105,118,2,2
2017-12-29,36,"IND","CHI","0","0",123,132,2,2
2017-12-31,37,"IND","MIN","1","0",83,127,2,3
2018-01-03,38,"IND","MIL","0","0",102,147,2,2
2018-01-06,39,"IND","CHI","1","1",147,75,2,2
2018-01-08,40,"IND","MIL","1","1",133,94,2,2
2018-01-10,41,"IND","MIA","1","0",102,124,2,2
2018-01-12,42,"IND","CLE","1","1",95,112,2,4
2018-01-14,43,"IND","PHO","0","1",138,102,2,1
2018-01-15,44,"IND","UTA","0","1",122,103,2,2
2018-01-18,45,"IND","POR","0","0",76,120,2,3
2018-01-19,46,"IND","LAL","0","0",79,120,2,1
2018-01-21,47,"IND","SAS","0","1",95,102,2,4
2018-01-24,48,"IND","PHO","1","1",146,93,2,1
2018-01-26,49,"IND","CLE","0","0",112,147,2,4
2018-01-27,50,"IND","ORL","1","1",121,130,2,1
2018-01-29,51,"IND","CHO","1","1",122,94,2,3
2018-01-31,52,"IND","MEM","1","1",126,98,2,1
2018-02-02,53,"IND","CHO","0","0",132,150,2,3
2018-02-03,54,"IND","PHI","1","1",129,82,2,1
2018-02-05,55,"IND","WAS","1","0",100,131,2,3
2018-02-09,56,"IND","BOS","0","1",109,83,2,3
2018-02-11,57,"IND","NYK","1","1",146,123,2,1
2018-02-14,58,"IND","BRK","0","1",132,102,2,1
2018-02-23,59,"IND","ATL","1","1",144,86,2,3
2018-02-26,60,"IND","DAL","0","0",119,118,2,2
2018-02-28,61,"IND","ATL","0","0",95,118,2,3
2018-03-02,62,"IND","MIL","0","1",107,99,2,2
2018-03-04,63,"IND","WAS","0","1",102,100,2,3
2018-03-05,64,"IND","MIL","1","1",96,92,2,2
2018-03-07,65,"IND","UTA","1","0",79,130,2,2
2018-03-09,66,"IND","ATL","1","1",125,91,2,3
2018-03-11,67,"IND","BOS","0","1",107,113,2,3
2018-03-13,68,"IND","PHI","0","1",105,111,2,1
2018-03-15,69,"IND","TOR","1","0",83,132,2,4
2018-03-17,70,"IND","WAS","0","0",106,132,2,3
2018-03-19,71,"IND","LAL","1","1",143,96,2,1
2018-03-21,72,"IND","NOP","0","0",86,106,2,4
2018-03-23,73,"IND","LAC","1","1",124,109,2,4
2018-03-25,74,"IND","MIA","1","1",142,116,2,2
2018-03-27,75,"IND","GSW","0","1",102,91,2,4
2018-03-29,76,"IND","SAC","0","1",129,99,2,2
2018-04-01,77,"IND","LAC","0","1",128,109,2,4
2018-04-03,78,"IND","DEN","0","0",105,137,2,3
2018-04-05,79,"IND","GSW","1","1",145,129,2,4
2018-04-06,80,"IND","TOR","0","0",58,112,2,4
2018-04-08,81,"IND","CHO","0","1",132,128,2,3
2018-04-10,82,"IND","CHO","1","0",91,155,2,3
2017-10-19,1,"LAC","LAL","0","1",113,100,4,1
2017-10-21,2,"LAC","PHO","1","1",153,84,4,1
2017-10-24,3,"LAC","UTA","1","1",119,83,4,2
2017-10-26,4,"LAC","POR","0","1",108,97,4,3
2017-10-28,5,"LAC","DET","1","0",85,99,4,1
2017-10-30,6,"LAC","GSW","1","0",107,178,4,4
2017-11-01,7,"LAC","DAL","1","1",148,90,4,2
2017-11-04,8,"LAC","MEM","1","0",113,116,4,1
2017-11-05,9,"LAC","MIA","1","0",106,108,4,2
2017-11-07,10,"LAC","SAS","0","0",113,146,4,4
2017-11-10,11,"LAC","OKC","0","0",96,137,4,4
2017-11-11,12,"LAC","NOP","0","0",94,138,4,4
2017-11-13,13,"LAC","PHI","1","0",93,126,4,1
2017-11-17,14,"LAC","CLE","0","0",129,133,4,4
2017-11-18,15,"LAC","CHO","0","0",75,120,4,3
2017-11-20,16,"LAC","NYK","0","0",77,123,4,1
2017-11-22,17,"LAC","ATL","0","1",140,108,4,3
2017-11-25,18,"LAC","SAC","0","1",110,95,4,2
2017-11-27,19,"LAC","LAL","1","1",132,115,4,1
2017-11-30,20,"LAC","UTA","1","0",122,150,4,2
2017-12-02,21,"LAC","DAL","0","0",70,127,4,2
2017-12-03,22,"LAC","MIN","0","0",106,129,4,3
2017-12-06,23,"LAC","MIN","1","0",105,139,4,3
2017-12-09,24,"LAC","WAS","1","1",123,132,4,3
2017-12-11,25,"LAC","TOR","1","1",106,90,4,4
2017-12-13,26,"LAC","ORL","0","1",125,104,4,1
2017-12-15,27,"LAC","WAS","0","0",88,102,4,3
2017-12-16,28,"LAC","MIA","0","0",73,105,4,2
2017-12-18,29,"LAC","SAS","0","0",90,124,4,4
2017-12-20,30,"LAC","PHO","1","1",125,89,4,1
2017-12-22,31,"LAC","HOU","0","1",137,114,4,4
2017-12-23,32,"LAC","MEM","0","0",115,127,4,1
2017-12-26,33,"LAC","SAC","1","1",160,92,4,2
2017-12-29,34,"LAC","LAL","0","1",141,104,4,1
2017-12-31,35,"LAC","CHO","1","1",124,98,4,3
2018-01-02,36,"LAC","MEM","1","1",125,98,4,1
2018-01-04,37,"LAC","OKC","1","0",130,135,4,4
2018-01-06,38,"LAC","GSW","1","0",100,144,4,4
2018-01-08,39,"LAC","ATL","1","1",109,110,4,3
2018-01-10,40,"LAC","GSW","0","1",135,114,4,4
2018-01-11,41,"LAC","SAC","0","1",139,120,4,2
2018-01-13,42,"LAC","SAC","1","1",153,110,4,2
2018-01-15,43,"LAC","HOU","1","1",142,88,4,4
2018-01-17,44,"LAC","DEN","1","1",117,110,4,3
2018-01-20,45,"LAC","UTA","0","0",118,142,4,2
2018-01-22,46,"LAC","MIN","1","0",124,139,4,3
2018-01-24,47,"LAC","BOS","1","0",114,112,4,3
2018-01-26,48,"LAC","MEM","0","1",125,109,4,1
2018-01-28,49,"LAC","NOP","0","1",129,114,4,4
2018-01-30,50,"LAC","POR","1","0",109,114,4,3
2018-02-03,51,"LAC","CHI","1","1",132,103,4,2
2018-02-05,52,"LAC","DAL","1","1",126,92,4,2
2018-02-09,53,"LAC","DET","0","1",133,99,4,1
2018-02-10,54,"LAC","PHI","0","0",102,139,4,1
2018-02-12,55,"LAC","BRK","0","1",131,111,4,1
2018-02-14,56,"LAC","BOS","0","1",157,121,4,3
2018-02-22,57,"LAC","GSW","0","0",140,152,4,4
2018-02-23,58,"LAC","PHO","0","1",143,116,4,1
2018-02-27,59,"LAC","DEN","0","1",136,127,4,3
2018-02-28,60,"LAC","HOU","1","0",88,116,4,4
2018-03-02,61,"LAC","NYK","1","1",179,90,4,1
2018-03-04,62,"LAC","BRK","1","1",141,131,4,1
2018-03-06,63,"LAC","NOP","1","0",120,163,4,4
2018-03-09,64,"LAC","CLE","1","1",137,100,4,4
2018-03-10,65,"LAC","ORL","1","1",124,104,4,1
2018-03-13,66,"LAC","CHI","0","1",138,102,4,2
2018-03-15,67,"LAC","HOU","0","0",81,118,4,4
2018-03-16,68,"LAC","OKC","0","0",117,153,4,4
2018-03-18,69,"LAC","POR","1","0",114,135,4,3
2018-03-20,70,"LAC","MIN","0","0",105,140,4,3
2018-03-21,71,"LAC","MIL","0","1",147,134,4,2
2018-03-23,72,"LAC","IND","0","0",109,124,4,2
2018-03-25,73,"LAC","TOR","0","1",126,104,4,4
2018-03-27,74,"LAC","MIL","1","1",94,126,4,2
2018-03-28,75,"LAC","PHO","0","1",132,96,4,1
2018-03-30,76,"LAC","POR","0","0",86,125,4,3
2018-04-01,77,"LAC","IND","1","0",109,128,4,2
2018-04-03,78,"LAC","SAS","1","1",119,123,4,4
2018-04-05,79,"LAC","UTA","0","0",85,140,4,2
2018-04-07,80,"LAC","DEN","1","0",120,160,4,3
2018-04-09,81,"LAC","NOP","1","0",112,150,4,4
2018-04-11,82,"LAC","LAL","1","0",102,131,4,1
2017-10-19,1,"LAL","LAC","1","0",100,113,1,4
2017-10-20,2,"LAL","PHO","0","1",120,139,1,1
2017-10-22,3,"LAL","NOP","1","0",113,144,1,4
2017-10-25,4,"LAL","WAS","1","1",109,105,1,3
2017-10-27,5,"LAL","TOR","1","0",101,105,1,4
2017-10-28,6,"LAL","UTA","0","0",76,106,1,2
2017-10-31,7,"LAL","DET","1","1",141,99,1,1
2017-11-02,8,"LAL","POR","0","0",117,117,1,3
2017-11-03,9,"LAL","BRK","1","1",142,112,1,1
2017-11-05,10,"LAL","MEM","1","1",120,105,1,1
2017-11-08,11,"LAL","BOS","0","0",86,111,1,3
2017-11-09,12,"LAL","WAS","0","0",94,110,1,3
2017-11-11,13,"LAL","MIL","0","0",97,91,1,2
2017-11-13,14,"LAL","PHO","0","1",101,88,1,1
2017-11-15,15,"LAL","PHI","1","0",97,148,1,1
2017-11-17,16,"LAL","PHO","1","0",129,123,1,1
2017-11-19,17,"LAL","DEN","1","1",136,118,1,3
2017-11-21,18,"LAL","CHI","1","1",118,92,1,2
2017-11-22,19,"LAL","SAC","0","0",107,131,1,2
2017-11-27,20,"LAL","LAC","0","0",115,132,1,4
2017-11-29,21,"LAL","GSW","1","0",126,143,1,4
2017-12-02,22,"LAL","DEN","0","0",94,133,1,3
2017-12-03,23,"LAL","HOU","1","0",88,121,1,4
2017-12-07,24,"LAL","PHI","0","1",106,118,1,1
2017-12-09,25,"LAL","CHO","0","1",127,100,1,3
2017-12-12,26,"LAL","NYK","0","0",108,128,1,1
2017-12-14,27,"LAL","CLE","0","0",124,146,1,4
2017-12-18,28,"LAL","GSW","1","0",114,129,1,4
2017-12-20,29,"LAL","HOU","0","1",138,110,1,4
2017-12-22,30,"LAL","GSW","0","0",95,139,1,4
2017-12-23,31,"LAL","POR","1","0",92,106,1,3
2017-12-25,32,"LAL","MIN","1","0",96,156,1,3
2017-12-27,33,"LAL","MEM","1","0",75,129,1,1
2017-12-29,34,"LAL","LAC","1","0",104,141,1,4
2017-12-31,35,"LAL","HOU","0","0",152,156,1,4
2018-01-01,36,"LAL","MIN","0","0",86,136,1,3
2018-01-03,37,"LAL","OKC","1","0",99,171,1,4
2018-01-05,38,"LAL","CHO","1","0",94,127,1,3
2018-01-07,39,"LAL","ATL","1","1",158,112,1,3
2018-01-09,40,"LAL","SAC","1","1",119,81,1,2
2018-01-11,41,"LAL","SAS","1","1",102,87,1,4
2018-01-13,42,"LAL","DAL","0","1",108,110,1,2
2018-01-15,43,"LAL","MEM","0","0",121,137,1,1
2018-01-17,44,"LAL","OKC","0","0",89,139,1,4
2018-01-19,45,"LAL","IND","1","1",120,79,1,2
2018-01-21,46,"LAL","NYK","1","1",155,118,1,1
2018-01-23,47,"LAL","BOS","1","1",113,107,1,3
2018-01-26,48,"LAL","CHI","0","1",117,103,1,2
2018-01-28,49,"LAL","TOR","0","0",113,135,1,4
2018-01-31,50,"LAL","ORL","0","0",108,142,1,1
2018-02-02,51,"LAL","BRK","0","1",108,103,1,1
