"Date","Game","Team","Opponent","Home","Win","FieldGoals.","X3PointShots.","FreeThrows.","OffRebounds","TotalRebounds","Assists","Steals","Blocks","Turnovers","TotalFouls","Opp.FieldGoals.","Opp.3PointShots.","Opp.FreeThrows.","Opp.OffRebounds","Opp.TotalRebounds","Opp.Assists","Opp.Steals","Opp.Blocks","Opp.Turnovers","Opp.TotalFouls","TeamGroup","OppGroup"
2015-03-04,62,"PHO","ORL","0","1",0.468,0.381,0.852,9,34,22,10,3,19,15,0.471,0.25,0.867,9,42,21,13,5,20,26,1,1
2015-03-07,64,"PHO","CLE","0","0",0.357,0.36,0.714,13,43,20,6,4,10,20,0.413,0.4,0.826,12,46,22,5,1,14,14,1,4
2015-03-11,66,"PHO","MIN","1","1",0.5,0.25,0.769,16,45,25,7,2,16,19,0.444,0.077,0.923,12,34,19,5,2,10,16,1,3
2015-03-13,67,"PHO","ATL","1","0",0.41,0.385,0.619,11,45,19,7,6,18,14,0.47,0.444,0.833,7,38,22,11,6,11,20,1,3
2015-03-19,69,"PHO","NOP","1","1",0.349,0.091,0.667,14,57,11,5,8,12,15,0.373,0.278,0.5,9,45,19,4,4,9,18,1,4
2015-03-25,72,"PHO","SAC","1","0",0.437,0.24,0.654,14,46,16,10,6,18,19,0.494,0.381,0.87,8,43,27,8,3,19,24,1,2
2015-03-27,73,"PHO","POR","1","0",0.368,0.3,0.917,11,48,14,5,1,13,19,0.404,0.269,0.444,15,54,15,4,4,13,18,1,3
2015-03-29,74,"PHO","OKC","1","0",0.451,0.227,0.75,8,40,23,9,4,18,20,0.465,0.385,0.731,11,48,16,9,4,15,20,1,4
2015-04-07,78,"PHO","ATL","0","0",0.313,0.2,0.722,9,37,16,5,6,15,9,0.494,0.16,0.714,8,54,21,9,4,15,17,1,3
2015-04-08,79,"PHO","DAL","0","0",0.488,0.32,0.842,8,37,22,6,5,12,25,0.479,0.222,0.813,15,47,18,3,3,8,17,1,2
2015-04-10,80,"PHO","NOP","0","0",0.353,0.28,0.8,10,43,18,9,4,10,18,0.44,0.263,0.579,15,56,29,4,13,11,12,1,4
2014-10-29,1,"POR","OKC","1","1",0.448,0.379,0.773,13,42,23,4,9,10,19,0.407,0.125,0.808,14,43,19,9,5,13,28,3,4
2014-10-31,2,"POR","SAC","0","0",0.41,0.346,0.895,10,38,20,5,8,10,26,0.42,0.4,0.886,14,49,14,6,2,10,24,3,2
2014-11-04,4,"POR","CLE","1","1",0.493,0.32,0.76,9,48,21,7,4,11,20,0.365,0.429,0.786,13,41,18,5,3,14,19,3,4
2014-11-06,5,"POR","DAL","1","1",0.519,0.4,0.842,12,53,25,3,6,17,21,0.367,0.217,1,8,34,14,6,4,7,17,3,2
2014-11-08,6,"POR","LAC","0","0",0.45,0.4,0.8,9,43,25,2,3,16,26,0.494,0.417,0.7,8,37,17,8,4,7,19,3,4
2014-11-09,7,"POR","DEN","1","1",0.45,0.516,0.714,16,51,27,7,11,10,21,0.396,0.385,0.767,18,55,14,5,7,15,22,3,3
2014-11-11,8,"POR","CHO","1","1",0.43,0.32,0.875,15,48,25,6,4,12,21,0.467,0.438,0.852,6,38,16,5,3,13,16,3,3
2014-11-12,9,"POR","DEN","0","1",0.511,0.485,0.828,12,46,30,7,9,14,21,0.433,0.348,0.818,15,47,21,10,2,12,24,3,3
2014-11-17,11,"POR","NOP","1","1",0.5,0.368,0.826,10,43,20,7,1,18,21,0.447,0.263,0.632,13,41,16,11,4,11,23,3,4
2014-11-23,13,"POR","BOS","0","1",0.43,0.368,0.867,10,55,20,7,3,16,13,0.389,0.217,0.75,12,46,17,12,1,8,15,3,3
2014-11-24,14,"POR","PHI","0","1",0.494,0.259,0.826,18,52,30,6,5,15,19,0.5,0,0.833,7,29,28,11,6,10,20,3,1
2014-11-30,17,"POR","MIN","1","1",0.453,0.364,0.68,15,54,27,8,9,18,17,0.433,0.222,0.65,11,43,24,12,4,14,23,3,3
2014-12-02,18,"POR","DEN","0","1",0.5,0.227,0.824,4,37,26,7,5,12,19,0.506,0.35,0.737,7,41,21,8,2,14,19,3,3
2014-12-04,19,"POR","IND","1","1",0.398,0.19,0.783,5,48,20,9,5,12,16,0.396,0.278,0.625,11,51,19,5,5,17,19,3,2
2014-12-07,20,"POR","NYK","0","1",0.424,0.357,0.724,16,44,21,8,2,9,17,0.519,0.263,0.857,4,37,20,6,4,13,23,3,1
2014-12-10,22,"POR","MIN","0","0",0.388,0.286,0.833,11,38,20,7,10,20,25,0.395,0.083,0.758,20,56,22,13,3,18,19,3,3
2014-12-12,23,"POR","CHI","0","0",0.489,0.5,0.727,11,37,20,3,5,10,17,0.5,0.333,0.786,14,47,18,5,3,7,11,3,2
2014-12-17,26,"POR","MIL","1","1",0.471,0.304,0.517,16,52,25,4,3,14,19,0.481,0.368,0.727,5,32,16,8,0,13,25,3,2
2014-12-22,29,"POR","HOU","0","0",0.447,0.37,0.944,5,35,19,9,5,22,23,0.471,0.361,0.75,7,42,22,14,3,16,22,3,4
2014-12-23,30,"POR","OKC","0","1",0.418,0.548,0.917,9,46,22,6,2,14,20,0.455,0.316,0.867,13,53,20,8,5,11,28,3,4
2014-12-26,31,"POR","PHI","1","1",0.477,0.419,0.857,9,48,25,10,8,19,22,0.444,0.214,0.545,9,42,16,13,7,18,14,3,1
2014-12-30,33,"POR","TOR","1","1",0.4,0.333,0.778,15,51,21,5,8,14,17,0.404,0.182,0.867,13,49,14,10,2,10,21,3,4
2015-01-03,34,"POR","ATL","1","0",0.452,0.394,0.833,11,44,24,6,7,18,23,0.512,0.353,0.742,10,46,17,9,5,14,15,3,3
2015-01-05,35,"POR","LAL","1","1",0.398,0.423,0.875,10,45,18,7,4,9,12,0.42,0.286,0.8,11,49,20,5,0,10,20,3,1
2015-01-08,36,"POR","MIA","1","1",0.421,0.296,0.733,15,50,19,5,6,7,21,0.377,0.214,0.733,10,42,15,6,7,9,13,3,2
2015-01-10,37,"POR","ORL","1","1",0.474,0.385,0.808,6,43,22,6,8,20,17,0.402,0.143,0.75,17,49,22,10,0,16,22,3,1
2015-01-11,38,"POR","LAL","0","1",0.477,0.419,0.647,6,43,28,5,0,11,18,0.444,0.318,0.789,7,45,29,2,4,13,22,3,1
2015-01-14,39,"POR","LAC","1","0",0.402,0.231,0.9,11,48,22,5,1,12,18,0.42,0.348,0.947,7,44,20,9,2,7,22,3,4
2015-01-16,40,"POR","SAS","0","0",0.5,0.316,0.8,2,32,20,6,6,16,15,0.447,0.379,0.882,15,49,34,12,4,12,18,3,4
2015-01-17,41,"POR","MEM","0","0",0.387,0.361,0.867,15,40,20,7,5,7,22,0.506,0.533,0.667,11,50,21,4,4,14,18,3,1
2015-01-19,42,"POR","SAC","1","1",0.398,0.306,0.654,9,35,21,16,3,13,21,0.447,0.333,0.733,11,53,13,8,5,21,22,3,2
2015-01-21,43,"POR","PHO","0","0",0.448,0.406,0.786,10,44,21,8,4,14,18,0.511,0.333,0.625,11,50,24,11,1,13,21,3,1
2015-01-22,44,"POR","BOS","1","0",0.371,0.321,0.737,13,45,16,8,6,10,13,0.448,0.368,0.714,10,47,23,8,5,16,19,3,3
2015-01-24,45,"POR","WAS","1","1",0.402,0.419,1,8,44,22,8,1,12,14,0.488,0.333,0.786,2,41,24,8,3,12,19,3,3
2015-01-28,46,"POR","CLE","0","0",0.438,0.323,0.824,11,39,18,5,5,8,20,0.4,0.405,0.889,14,46,16,3,1,8,15,3,4
2015-01-30,47,"POR","ATL","0","0",0.448,0.367,0.909,9,46,25,7,3,17,20,0.476,0.478,0.636,7,42,26,12,4,13,17,3,3
2015-01-31,48,"POR","MIL","0","0",0.371,0.29,0.722,11,44,19,11,3,16,15,0.451,0.381,0.929,9,50,22,12,8,17,19,3,2
2015-02-05,50,"POR","PHO","1","1",0.444,0.258,0.87,13,57,21,7,7,14,14,0.386,0.261,0.765,11,42,20,11,2,16,21,3,1
2015-02-07,51,"POR","DAL","0","0",0.416,0.313,0.708,17,58,24,11,4,22,21,0.41,0.389,0.688,20,55,21,11,7,15,20,3,2
2015-02-20,54,"POR","UTA","0","0",0.361,0.182,0.909,3,37,12,5,5,13,13,0.446,0.4,0.471,13,48,18,11,7,8,21,3,2
2015-02-22,55,"POR","MEM","1","0",0.402,0.394,0.813,8,46,24,4,4,15,15,0.472,0.333,0.846,8,44,20,13,4,6,15,3,1
2015-02-27,57,"POR","OKC","1","1",0.438,0.385,0.871,12,43,20,7,4,9,14,0.479,0.286,0.818,13,47,24,5,4,11,23,3,4
2015-03-01,58,"POR","SAC","0","1",0.494,0.417,0.9,11,43,19,5,3,17,20,0.453,0.25,0.783,7,33,24,8,2,12,18,3,2
2015-03-04,59,"POR","LAC","0","1",0.391,0.25,0.759,10,61,19,3,4,15,21,0.385,0.355,0.444,9,51,25,6,4,9,26,3,4
2015-03-05,60,"POR","DAL","1","1",0.415,0.318,0.905,8,56,20,7,5,16,15,0.375,0.125,0.875,6,41,17,10,3,13,16,3,2
2015-03-07,61,"POR","MIN","0","0",0.489,0.519,0.765,9,36,18,3,3,10,23,0.541,0.571,0.806,10,45,26,7,3,6,15,3,3
2015-03-11,62,"POR","HOU","1","1",0.457,0.303,0.786,16,60,25,5,2,19,18,0.418,0.355,0.565,12,40,21,12,5,11,16,3,4
2015-03-13,63,"POR","DET","1","1",0.575,0.524,0.882,7,43,28,2,2,10,12,0.451,0.28,0.833,11,36,23,5,2,6,14,3,1
2015-03-20,67,"POR","ORL","0","0",0.475,0.292,0.875,11,44,13,4,2,13,19,0.457,0.417,0.833,18,50,22,9,1,7,22,3,1
2015-03-25,70,"POR","UTA","0","1",0.42,0.259,0.85,11,45,19,4,5,14,18,0.438,0.25,0.652,11,43,12,11,2,9,20,3,2
2015-03-27,71,"POR","PHO","0","1",0.404,0.269,0.444,15,54,15,4,4,13,18,0.368,0.3,0.917,11,48,14,5,1,13,19,3,1
2015-03-28,72,"POR","DEN","1","1",0.565,0.444,0.889,8,45,29,8,5,16,18,0.467,0.375,0.864,11,39,24,12,1,11,20,3,3
2015-04-01,74,"POR","LAC","1","0",0.506,0.52,0.76,13,43,25,4,3,8,19,0.535,0.536,0.792,7,40,30,6,3,6,21,3,4
2015-04-03,75,"POR","LAL","0","1",0.489,0.385,1,6,53,21,7,6,8,14,0.378,0.357,0.588,6,43,13,4,6,11,10,3,1
2015-04-06,77,"POR","BRK","0","0",0.448,0.423,0.778,11,50,17,4,3,12,21,0.451,0.429,0.783,12,46,25,6,5,6,11,3,1
2015-04-08,78,"POR","MIN","1","1",0.494,0.364,0.87,12,53,25,8,2,15,23,0.376,0.273,0.828,10,35,16,12,2,11,17,3,3
2015-04-09,79,"POR","GSW","0","0",0.469,0.292,0.75,11,41,28,6,5,9,12,0.533,0.462,0.889,9,44,27,6,5,13,12,3,4
2015-04-11,80,"POR","UTA","1","0",0.471,0.2,0.773,9,39,22,11,4,12,25,0.456,0.353,0.786,15,48,20,9,4,16,17,3,2
2015-04-13,81,"POR","OKC","0","0",0.458,0.348,0.667,3,35,22,1,4,12,21,0.406,0.19,0.704,18,58,14,8,6,8,19,3,4
2014-10-29,1,"SAC","GSW","1","0",0.308,0.167,0.743,15,50,13,11,3,26,26,0.44,0.222,0.719,7,44,21,12,8,22,32,2,4
2014-10-31,2,"SAC","POR","1","1",0.42,0.4,0.886,14,49,14,6,2,10,24,0.41,0.346,0.895,10,38,20,5,8,10,26,2,3
2014-11-03,4,"SAC","DEN","0","1",0.42,0.222,0.851,14,50,21,8,5,15,28,0.387,0.208,0.848,15,42,22,4,7,15,35,2,3
2014-11-05,5,"SAC","DEN","1","1",0.553,0.4,0.78,9,40,21,8,3,13,30,0.451,0.321,0.839,7,32,24,4,5,14,37,2,3
2014-11-07,6,"SAC","PHO","0","1",0.429,0.188,0.846,13,60,16,6,4,15,27,0.429,0.323,0.72,9,42,19,7,7,12,33,2,1
2014-11-09,7,"SAC","OKC","0","0",0.45,0.25,0.682,9,37,23,11,2,10,24,0.462,0.333,0.852,11,40,16,5,6,14,22,2,4
2014-11-11,8,"SAC","DAL","0","0",0.444,0.474,0.781,12,43,17,5,1,20,32,0.475,0.37,0.833,9,33,23,8,8,11,29,2,2
2014-11-13,9,"SAC","MEM","0","0",0.481,0.538,0.853,13,44,12,6,5,14,26,0.506,0.667,0.794,8,30,24,9,4,9,25,2,1
2014-11-18,11,"SAC","NOP","1","0",0.442,0.364,0.69,17,52,23,3,2,15,15,0.494,0.375,0.792,4,32,21,6,6,6,25,2,4
2014-11-20,12,"SAC","CHI","1","1",0.514,0.667,0.852,7,40,26,5,4,13,21,0.429,0.263,0.688,13,42,23,6,4,14,26,2,2
2014-11-22,13,"SAC","MIN","0","1",0.494,0.308,0.833,14,50,24,4,2,18,19,0.411,0.353,0.778,15,37,23,10,7,10,24,2,3
2014-11-30,17,"SAC","MEM","1","0",0.471,0.091,0.667,11,42,16,7,4,23,25,0.481,0.231,0.643,10,35,25,13,4,13,27,2,1
2014-12-02,18,"SAC","TOR","1","0",0.52,0.3,0.757,13,34,28,5,3,15,23,0.5,0.435,0.905,13,35,22,8,3,13,29,2,4
2014-12-05,19,"SAC","IND","1","1",0.434,0.2,0.7,11,49,16,6,2,14,24,0.375,0.231,0.793,9,43,18,10,5,8,33,2,2
2014-12-06,20,"SAC","ORL","1","0",0.443,0.267,0.786,9,35,22,5,2,11,16,0.506,0.346,0.857,10,40,26,4,5,10,25,2,1
2014-12-08,21,"SAC","UTA","1","1",0.473,0.375,0.778,10,45,18,8,2,16,24,0.405,0.176,0.676,11,35,20,7,7,13,26,2,2
2014-12-11,23,"SAC","HOU","1","0",0.464,0.444,0.676,11,44,22,8,4,21,23,0.4,0.341,0.71,14,42,18,13,3,14,27,2,4
2014-12-16,25,"SAC","OKC","1","0",0.429,0.278,0.882,13,48,21,7,3,17,21,0.471,0.3,0.667,12,41,18,9,9,10,20,2,4
2014-12-18,26,"SAC","MIL","1","0",0.567,0.429,0.758,4,35,24,5,0,21,23,0.493,0.565,0.778,5,27,24,7,2,16,26,2,2
2014-12-21,27,"SAC","LAL","1","1",0.481,0.304,0.694,10,44,15,8,7,14,25,0.379,0.385,0.833,18,47,14,8,2,16,29,2,1
2014-12-22,28,"SAC","GSW","0","0",0.478,0.471,0.667,9,39,31,5,5,13,17,0.538,0.36,0.875,10,45,36,9,6,12,19,2,4
2014-12-26,29,"SAC","PHO","1","0",0.441,0.35,0.708,18,48,18,8,2,12,15,0.489,0.424,0.75,16,46,25,6,11,14,17,2,1
2014-12-29,31,"SAC","BRK","0","0",0.487,0.45,0.8,11,44,22,5,3,21,26,0.45,0.381,0.692,14,40,20,12,3,9,18,2,1
2014-12-31,32,"SAC","BOS","0","0",0.368,0.133,0.643,11,46,12,9,5,16,17,0.468,0.238,0.867,9,49,32,9,7,11,23,2,3
2015-01-01,33,"SAC","MIN","0","1",0.541,0.417,0.862,10,42,23,7,7,20,26,0.462,0.292,0.727,15,38,22,12,6,14,24,2,3
2015-01-04,34,"SAC","DET","0","0",0.427,0.2,0.778,5,41,18,9,4,15,15,0.495,0.387,0.75,8,49,21,8,3,13,27,2,1
2015-01-07,35,"SAC","OKC","1","1",0.391,0.526,0.786,13,52,18,12,4,16,17,0.326,0.3,0.696,15,54,16,7,13,24,25,2,4
2015-01-09,36,"SAC","DEN","1","0",0.488,0.316,0.75,12,38,19,5,6,14,17,0.553,0.294,0.679,10,39,27,10,6,11,25,2,3
2015-01-11,37,"SAC","CLE","1","1",0.488,0.353,0.765,7,45,20,8,4,4,11,0.423,0.344,0.583,6,41,18,2,6,14,18,2,4
2015-01-16,39,"SAC","MIA","1","0",0.427,0.438,0.857,6,35,20,3,1,15,20,0.473,0.471,0.81,6,38,26,9,6,9,15,2,2
2015-01-17,40,"SAC","LAC","1","0",0.461,0.278,0.808,22,54,18,3,2,17,25,0.478,0.321,0.645,11,34,24,7,6,5,22,2,4
2015-01-19,41,"SAC","POR","0","0",0.447,0.333,0.733,11,53,13,8,5,21,22,0.398,0.306,0.654,9,35,21,16,3,13,21,2,3
2015-01-21,42,"SAC","BRK","1","0",0.464,0.278,0.708,10,42,22,5,2,14,19,0.468,0.25,0.8,10,43,22,7,6,14,24,2,1
2015-01-23,43,"SAC","GSW","0","0",0.415,0.235,0.853,11,43,19,12,3,19,17,0.479,0.425,0.864,12,46,32,13,8,17,22,2,4
2015-01-28,44,"SAC","TOR","0","0",0.479,0.412,0.862,6,31,17,6,4,17,18,0.512,0.5,0.842,11,39,29,12,4,16,24,2,4
2015-01-30,45,"SAC","CLE","0","0",0.357,0.167,0.844,14,50,15,10,3,16,19,0.475,0.355,0.636,7,44,22,11,5,17,24,2,4
2015-01-31,46,"SAC","IND","0","1",0.425,0.333,0.897,9,46,16,8,1,12,27,0.413,0.2,0.92,9,40,22,8,5,14,22,2,2
2015-02-05,48,"SAC","DAL","1","0",0.367,0.143,0.773,7,49,13,5,8,17,18,0.427,0.353,0.7,8,48,25,9,7,9,19,2,2
2015-02-07,49,"SAC","UTA","0","0",0.39,0.231,0.697,14,40,15,3,5,12,19,0.5,0.263,0.647,14,43,21,6,6,9,28,2,2
2015-02-10,51,"SAC","CHI","0","0",0.467,0.167,0.519,13,45,23,3,3,13,15,0.525,0.35,0.867,5,33,26,8,3,7,21,2,2
2015-02-20,53,"SAC","BOS","1","1",0.482,0.364,0.808,17,57,26,6,5,24,19,0.4,0.273,0.577,19,40,24,14,3,11,23,2,3
2015-02-21,54,"SAC","LAC","0","0",0.341,0.25,0.761,14,55,18,4,7,17,17,0.484,0.4,0.714,11,54,31,9,11,11,29,2,4
2015-02-27,56,"SAC","SAS","1","0",0.481,0.25,0.826,7,47,15,3,2,17,28,0.398,0.348,0.906,10,42,18,8,7,5,16,2,4
2015-03-01,57,"SAC","POR","1","0",0.453,0.25,0.783,7,33,24,8,2,12,18,0.494,0.417,0.9,11,43,19,5,3,17,20,2,3
2015-03-03,58,"SAC","NYK","0","1",0.494,0.556,0.865,8,46,26,9,2,14,20,0.366,0.182,0.733,9,38,16,8,9,15,27,2,1
2015-03-04,59,"SAC","SAS","0","0",0.372,0.333,0.706,8,35,15,14,4,17,13,0.529,0.435,0.75,8,44,23,13,10,17,23,2,4
2015-03-07,61,"SAC","MIA","0","0",0.455,0.4,0.792,12,46,26,7,4,20,29,0.513,0.292,0.758,4,34,23,13,8,13,21,2,2
2015-03-11,63,"SAC","CHO","0","1",0.471,0.4,0.833,7,43,25,4,3,12,21,0.452,0.333,0.615,10,44,28,5,12,11,24,2,3
2015-03-13,64,"SAC","PHI","0","0",0.402,0.286,0.825,16,50,22,9,4,17,20,0.474,0.281,0.652,14,46,30,11,9,15,29,2,1
2015-03-14,65,"SAC","WAS","0","0",0.455,0.316,0.75,11,36,24,4,3,16,17,0.531,0.5,0.824,9,41,28,8,6,13,25,2,3
2015-03-20,68,"SAC","CHO","1","1",0.474,0.429,0.72,11,48,21,4,3,21,17,0.396,0.333,0.813,7,36,16,10,3,13,18,2,3
2015-03-25,71,"SAC","PHO","0","1",0.494,0.381,0.87,8,43,27,8,3,19,24,0.437,0.24,0.654,14,46,16,10,6,18,19,2,1
2015-03-27,72,"SAC","NOP","0","0",0.443,0.467,0.611,10,37,14,5,4,11,14,0.512,0.45,0.583,12,47,25,5,9,12,16,2,4
2015-04-01,74,"SAC","HOU","0","0",0.5,0.5,0.5,20,57,30,9,9,21,22,0.461,0.45,0.6,14,42,24,14,13,17,17,2,4
2015-04-03,75,"SAC","NOP","1","0",0.474,0.353,0.6,6,38,21,4,6,9,26,0.391,0.483,0.679,16,50,20,4,5,12,20,2,4
2015-04-05,76,"SAC","UTA","1","0",0.481,0.333,0.583,11,43,20,13,3,20,20,0.46,0.333,0.722,14,47,18,11,6,18,24,2,2
2015-04-07,77,"SAC","MIN","1","1",0.525,0.375,0.676,13,49,25,5,7,14,17,0.484,0.316,0.714,9,36,29,6,4,10,24,2,3
2015-04-08,78,"SAC","UTA","0","0",0.44,0.438,0.643,7,31,19,9,1,9,17,0.486,0.419,0.72,13,47,23,5,8,16,22,2,2
2015-04-10,79,"SAC","OKC","0","0",0.457,0.375,0.714,14,50,19,4,6,16,23,0.454,0.323,0.75,16,47,21,8,4,6,22,2,4
2015-04-13,81,"SAC","LAL","1","1",0.486,0.25,0.778,5,41,22,4,6,10,14,0.417,0.267,0.615,17,49,19,8,3,11,26,2,1
2014-10-31,2,"SAS","PHO","0","0",0.41,0.32,0.739,5,45,20,3,3,12,25,0.402,0.111,0.846,12,50,15,2,5,7,21,4,1
2014-11-05,3,"SAS","ATL","1","1",0.449,0.294,0.711,11,50,25,7,9,19,15,0.413,0.32,0.727,10,37,26,14,5,13,25,4,3
2014-11-06,4,"SAS","HOU","0","0",0.344,0.1,0.895,12,41,17,12,1,14,24,0.472,0.37,0.606,8,44,18,7,6,21,20,4,4
2014-11-08,5,"SAS","NOP","1","0",0.45,0.278,0.759,17,49,15,4,7,18,17,0.471,0.381,0.857,6,30,22,11,9,11,20,4,4
2014-11-10,6,"SAS","LAC","0","1",0.398,0.105,0.778,10,39,20,11,4,8,17,0.446,0.227,0.824,8,44,26,6,8,15,20,4,4
2014-11-11,7,"SAS","GSW","0","1",0.495,0.4,0.733,8,36,28,9,1,8,19,0.543,0.35,0.85,1,38,23,5,4,19,16,4,4
2014-11-14,8,"SAS","LAL","0","1",0.413,0.435,0.85,7,44,28,9,2,10,23,0.373,0.167,0.71,11,46,17,6,5,13,13,4,1
2014-11-17,10,"SAS","PHI","1","1",0.444,0.385,0.857,6,52,27,9,8,17,17,0.325,0.154,0.708,5,39,15,11,4,13,18,4,1
2014-11-19,11,"SAS","CLE","0","1",0.473,0.313,0.68,10,42,26,11,4,15,20,0.446,0.389,0.692,10,38,23,7,5,16,21,4,4
2014-11-22,13,"SAS","BRK","1","1",0.519,0.381,0.818,6,48,29,7,9,14,9,0.374,0.333,1,13,44,24,5,5,11,14,4,1
2014-11-30,16,"SAS","BOS","0","1",0.482,0.423,0.9,10,45,25,9,5,14,11,0.414,0.333,0.733,12,42,21,5,5,15,21,4,3
2014-12-05,19,"SAS","MEM","0","1",0.476,0.56,0.813,12,44,25,5,8,14,22,0.463,0.417,0.846,7,37,19,4,7,10,19,4,1
2014-12-06,20,"SAS","MIN","1","1",0.573,0.389,0.88,8,43,30,5,6,16,24,0.422,0.375,0.781,8,33,20,10,2,8,22,4,3
2014-12-10,22,"SAS","NYK","1","1",0.507,0.526,0.833,8,35,22,10,4,9,16,0.487,0.4,0.882,10,36,22,4,1,17,25,4,1
2014-12-12,23,"SAS","LAL","1","0",0.467,0.387,0.667,12,47,23,10,5,19,16,0.458,0.5,0.8,14,49,27,11,4,14,19,4,1
2014-12-14,24,"SAS","DEN","0","1",0.459,0.313,0.743,11,43,26,9,11,13,20,0.41,0.5,0.714,15,45,20,10,4,21,29,4,3
2014-12-17,26,"SAS","MEM","1","0",0.41,0.486,0.481,19,60,31,6,11,14,16,0.449,0.37,0.786,13,58,29,12,6,12,27,4,1
2014-12-22,29,"SAS","LAC","1","1",0.636,0.565,0.636,2,33,37,6,2,11,19,0.5,0.417,0.759,11,36,23,10,5,10,22,4,4
2014-12-25,30,"SAS","OKC","1","0",0.519,0.304,0.714,10,38,33,8,5,16,26,0.519,0.6,0.553,16,47,25,9,6,14,20,4,4
2014-12-26,31,"SAS","NOP","0","0",0.493,0.429,0.714,1,39,25,2,4,17,17,0.417,0.353,0.875,7,44,25,8,7,8,15,4,4
2014-12-30,33,"SAS","MEM","0","0",0.449,0.227,0.706,10,37,17,9,4,16,18,0.486,0.467,0.818,7,39,25,10,5,20,18,4,1
2014-12-31,34,"SAS","NOP","1","1",0.438,0.25,0.611,8,48,24,5,7,14,19,0.382,0.286,0.85,11,52,15,8,1,13,20,4,4
2015-01-03,35,"SAS","WAS","1","1",0.551,0.25,0.611,9,38,27,4,5,10,16,0.488,0.286,0.615,9,31,23,6,6,6,18,4,3
2015-01-09,37,"SAS","PHO","1","1",0.427,0.478,0.722,7,40,28,12,2,15,20,0.446,0.269,0.667,9,48,23,10,6,19,20,4,1
2015-01-10,38,"SAS","MIN","0","1",0.488,0.375,0.85,9,45,21,9,2,11,19,0.395,0.2,1,7,42,17,7,4,13,18,4,3
2015-01-14,40,"SAS","CHO","0","1",0.435,0.381,0.8,6,42,27,7,11,12,27,0.384,0.308,0.657,15,48,15,4,10,10,18,4,3
2015-01-16,41,"SAS","POR","1","1",0.447,0.379,0.882,15,49,34,12,4,12,18,0.5,0.316,0.8,2,32,20,6,6,16,15,4,3
2015-01-18,42,"SAS","UTA","1","1",0.388,0.471,0.826,11,49,23,8,6,10,14,0.333,0.3,0.625,12,48,23,7,13,12,17,4,2
2015-01-20,43,"SAS","DEN","0","1",0.452,0.407,0.815,14,44,27,10,6,16,27,0.468,0.357,0.69,12,42,26,7,0,16,23,4,3
2015-01-22,44,"SAS","CHI","0","0",0.37,0.286,0.833,9,39,17,4,5,12,24,0.474,0.316,0.813,8,46,19,7,8,10,16,4,2
2015-01-23,45,"SAS","LAL","1","1",0.429,0.292,0.741,12,52,19,5,4,10,16,0.398,0.385,0.7,8,40,18,4,4,8,21,4,1
2015-01-25,46,"SAS","MIL","1","1",0.422,0.227,0.867,14,41,22,9,6,15,17,0.476,0.471,0.692,13,42,29,12,5,17,26,4,2
2015-01-28,47,"SAS","CHO","1","1",0.422,0.345,0.833,10,49,23,7,8,14,14,0.41,0.333,0.857,8,43,23,7,4,12,17,4,3
2015-01-31,48,"SAS","LAC","1","0",0.373,0.333,0.679,4,36,18,11,3,17,17,0.44,0.364,0.944,16,56,20,12,7,15,23,4,4
2015-02-04,49,"SAS","ORL","1","1",0.524,0.438,0.571,6,41,32,7,4,11,12,0.5,0.476,0.643,5,39,27,6,1,12,16,4,1
2015-02-06,50,"SAS","MIA","1","1",0.482,0.379,0.778,14,43,31,12,4,16,18,0.45,0.313,0.889,10,37,23,7,3,16,10,4,2
2015-02-09,52,"SAS","IND","0","1",0.416,0.24,0.882,8,42,18,8,7,7,13,0.409,0.381,1,11,50,24,4,6,12,15,4,2
2015-02-19,54,"SAS","LAC","0","0",0.512,0.357,0.826,5,38,34,6,2,16,32,0.545,0.421,0.519,10,43,26,10,4,12,22,4,4
2015-02-20,55,"SAS","GSW","0","0",0.481,0.316,0.75,10,44,25,6,4,16,20,0.488,0.515,0.611,7,40,29,10,5,12,18,4,4
2015-02-23,56,"SAS","UTA","0","0",0.405,0.263,0.571,12,44,17,7,7,22,21,0.41,0.267,0.783,11,49,14,14,5,13,24,4,2
2015-02-27,58,"SAS","SAC","0","1",0.398,0.348,0.906,10,42,18,8,7,5,16,0.481,0.25,0.826,7,47,15,3,2,17,28,4,2
2015-03-04,60,"SAS","SAC","1","1",0.529,0.435,0.75,8,44,23,13,10,17,23,0.372,0.333,0.706,8,35,15,14,4,17,13,4,2
2015-03-10,63,"SAS","TOR","1","1",0.482,0.611,0.8,13,45,24,7,3,11,17,0.443,0.308,0.722,18,46,19,6,5,9,26,4,4
2015-03-12,64,"SAS","CLE","1","0",0.563,0.308,0.704,9,41,28,6,9,13,26,0.484,0.538,0.867,11,37,19,8,2,12,22,4,4
2015-03-17,66,"SAS","NYK","0","0",0.383,0.214,0.833,15,49,17,7,5,11,20,0.451,0.214,0.704,15,50,22,7,10,11,20,4,1
2015-03-20,68,"SAS","BOS","1","1",0.469,0.217,0.87,7,45,31,11,4,13,14,0.398,0.25,0.7,14,47,19,10,2,15,19,4,3
2015-03-25,71,"SAS","OKC","1","1",0.58,0.619,0.789,11,49,28,7,4,10,12,0.4,0.333,0.929,10,37,16,7,1,10,15,4,4
