"Date","Game","Team","Opponent","Home","Win","PIR","OppPIR","TeamGroup","OppGroup"
2015-12-26,30,"BOS","DET","0","1",106,93,3,1
2015-12-27,31,"BOS","NYK","1","1",105,89,3,1
2016-01-06,35,"BOS","DET","1","0",86,97,3,1
2016-01-07,36,"BOS","CHI","0","0",89,111,3,2
2016-01-12,38,"BOS","NYK","0","0",124,140,3,1
2016-01-13,39,"BOS","IND","1","1",109,95,3,2
2016-01-15,40,"BOS","PHO","1","1",142,105,3,1
2016-01-16,41,"BOS","WAS","0","1",131,130,3,3
2016-01-20,43,"BOS","TOR","0","0",112,135,3,4
2016-01-22,44,"BOS","CHI","1","1",125,95,3,2
2016-01-24,45,"BOS","PHI","0","1",131,86,3,1
2016-01-25,46,"BOS","WAS","0","1",136,92,3,3
2016-01-27,47,"BOS","DEN","1","1",130,110,3,3
2016-01-29,48,"BOS","ORL","1","1",136,92,3,1
2016-02-05,52,"BOS","CLE","0","1",108,104,3,4
2016-02-07,53,"BOS","SAC","1","1",153,133,3,2
2016-02-10,55,"BOS","LAC","1","1",147,150,3,4
2016-02-19,56,"BOS","UTA","0","0",75,135,3,2
2016-02-21,57,"BOS","DEN","0","1",140,99,3,3
2016-02-22,58,"BOS","MIN","0","0",126,151,3,3
2016-02-27,60,"BOS","MIA","1","1",109,99,3,2
2016-02-29,61,"BOS","UTA","1","1",127,87,3,2
2016-03-04,63,"BOS","NYK","1","1",124,109,3,1
2016-03-05,64,"BOS","CLE","0","0",96,143,3,4
2016-03-09,65,"BOS","MEM","1","1",120,100,3,1
2016-03-16,68,"BOS","OKC","1","0",106,147,3,4
2016-03-20,70,"BOS","PHI","0","1",136,115,3,1
2016-03-21,71,"BOS","ORL","1","1",123,91,3,1
2016-03-23,72,"BOS","TOR","1","1",102,74,3,4
2016-04-01,76,"BOS","GSW","0","1",124,110,3,4
2016-04-03,77,"BOS","LAL","0","1",117,113,3,1
2016-04-06,78,"BOS","NOP","1","1",127,90,3,4
2016-04-08,79,"BOS","MIL","1","1",151,108,3,2
2016-04-09,80,"BOS","ATL","0","0",107,145,3,3
2016-04-11,81,"BOS","CHO","1","0",94,136,3,3
2015-10-31,3,"BRK","MEM","0","0",97,118,1,1
2015-11-04,5,"BRK","ATL","0","0",86,128,1,3
2015-11-06,6,"BRK","LAL","1","0",91,105,1,1
2015-11-11,8,"BRK","HOU","0","1",129,105,1,4
2015-11-13,9,"BRK","SAC","0","0",111,130,1,2
2015-11-14,10,"BRK","GSW","0","0",113,128,1,4
2015-11-17,11,"BRK","ATL","1","1",105,95,1,3
2015-11-18,12,"BRK","CHO","0","0",107,143,1,3
2015-11-20,13,"BRK","BOS","0","0",88,154,1,3
2015-11-25,15,"BRK","OKC","0","0",92,142,1,4
2015-11-28,16,"BRK","CLE","0","0",88,97,1,4
2015-12-01,18,"BRK","PHO","1","1",102,99,1,1
2015-12-06,20,"BRK","GSW","1","0",95,136,1,4
2015-12-08,21,"BRK","HOU","1","1",132,114,1,4
2015-12-12,23,"BRK","LAC","1","0",104,122,1,4
2015-12-16,25,"BRK","MIA","1","0",98,123,1,2
2015-12-18,26,"BRK","IND","0","0",98,115,1,2
2015-12-21,28,"BRK","CHI","0","1",122,118,1,2
2015-12-23,29,"BRK","DAL","1","0",134,126,1,2
2015-12-26,30,"BRK","WAS","1","0",100,134,1,3
2016-01-06,35,"BRK","TOR","1","0",63,111,1,4
2016-01-13,39,"BRK","NYK","1","1",126,111,1,1
2016-01-15,40,"BRK","POR","1","0",119,124,1,3
2016-01-16,41,"BRK","ATL","0","0",82,150,1,3
2016-01-20,43,"BRK","CLE","1","0",74,99,1,4
2016-01-22,44,"BRK","UTA","1","0",85,130,1,2
2016-01-24,45,"BRK","OKC","1","1",136,104,1,4
2016-01-26,46,"BRK","MIA","1","0",105,122,1,2
2016-01-29,47,"BRK","DAL","0","0",82,107,1,2
2016-01-30,48,"BRK","NOP","0","0",116,119,1,4
2016-02-01,49,"BRK","DET","1","0",117,107,1,1
2016-02-05,51,"BRK","SAC","1","1",148,139,1,2
2016-02-10,54,"BRK","MEM","1","0",96,126,1,1
2016-02-19,55,"BRK","NYK","1","1",137,104,1,1
2016-02-21,56,"BRK","CHO","1","0",115,111,1,3
2016-02-23,57,"BRK","POR","0","0",109,130,1,3
2016-02-27,59,"BRK","UTA","0","1",100,97,1,2
2016-02-29,60,"BRK","LAC","0","0",108,125,1,4
2016-03-04,62,"BRK","DEN","0","1",126,141,1,3
2016-03-05,63,"BRK","MIN","0","0",113,165,1,3
2016-03-08,64,"BRK","TOR","0","0",97,121,1,4
2016-03-13,66,"BRK","MIL","1","0",102,132,1,2
2016-03-17,68,"BRK","CHI","0","0",104,150,1,2
2016-03-22,70,"BRK","CHO","1","0",104,120,1,3
2016-03-24,71,"BRK","CLE","1","1",133,92,1,4
2016-04-01,76,"BRK","NYK","0","0",88,125,1,1
2016-04-03,77,"BRK","NOP","1","0",76,131,1,4
2016-04-06,78,"BRK","WAS","0","0",97,164,1,3
2016-04-08,79,"BRK","CHO","0","0",94,142,1,3
2016-04-10,80,"BRK","IND","0","0",102,167,1,2
2016-04-11,81,"BRK","WAS","1","0",125,130,1,3
2015-11-01,3,"CHO","ATL","1","0",114,101,3,3
2015-11-03,4,"CHO","CHI","1","1",172,94,3,2
2015-11-05,5,"CHO","DAL","0","1",116,105,3,2
2015-11-11,8,"CHO","NYK","1","1",110,93,3,1
2015-11-13,9,"CHO","CHI","0","0",98,132,3,2
2015-11-17,11,"CHO","NYK","0","0",100,104,3,1
2015-11-18,12,"CHO","BRK","1","1",143,107,3,1
2015-11-20,13,"CHO","PHI","1","1",134,85,3,1
2015-11-23,14,"CHO","SAC","1","1",145,124,3,2
2015-11-25,15,"CHO","WAS","1","1",121,78,3,3
2015-11-27,16,"CHO","CLE","1","0",93,94,3,4
2015-12-02,18,"CHO","GSW","1","0",100,131,3,4
2015-12-05,19,"CHO","CHI","0","1",116,111,3,2
2015-12-07,20,"CHO","DET","1","1",117,71,3,1
2015-12-09,21,"CHO","MIA","1","1",105,84,3,2
2015-12-11,22,"CHO","MEM","0","1",137,97,3,1
2015-12-12,23,"CHO","BOS","1","0",101,108,3,3
2015-12-16,24,"CHO","ORL","0","0",99,145,3,1
2015-12-17,25,"CHO","TOR","1","1",119,94,3,4
2015-12-19,26,"CHO","WAS","0","0",103,133,3,3
2015-12-21,27,"CHO","HOU","0","0",92,98,3,4
2015-12-23,28,"CHO","BOS","1","0",88,113,3,3
2015-12-26,29,"CHO","MEM","1","1",119,86,3,1
2016-01-06,35,"CHO","PHO","0","0",115,119,3,1
2016-01-13,38,"CHO","ATL","1","1",131,70,3,3
2016-01-15,39,"CHO","NOP","0","0",101,137,3,4
2016-01-16,40,"CHO","MIL","1","0",84,139,3,2
2016-01-20,42,"CHO","OKC","0","0",82,131,3,4
2016-01-22,43,"CHO","ORL","0","1",135,131,3,1
2016-01-25,45,"CHO","SAC","0","1",127,158,3,2
2016-01-27,46,"CHO","UTA","0","0",56,127,3,2
2016-01-29,47,"CHO","POR","0","0",99,123,3,3
2016-02-05,50,"CHO","MIA","1","0",103,110,3,2
2016-02-10,53,"CHO","IND","0","1",138,88,3,2
2016-02-19,54,"CHO","MIL","0","1",88,103,3,2
2016-02-21,55,"CHO","BRK","0","1",111,115,3,1
2016-02-26,57,"CHO","IND","0","1",101,104,3,2
2016-02-28,58,"CHO","ATL","0","0",78,106,3,3
2016-03-04,61,"CHO","IND","1","1",127,104,3,2
2016-03-07,62,"CHO","MIN","1","1",116,116,3,3
2016-03-09,63,"CHO","NOP","1","1",141,114,3,4
2016-03-14,66,"CHO","DAL","1","0",103,114,3,2
2016-03-16,67,"CHO","ORL","1","1",122,104,3,1
2016-03-17,68,"CHO","MIA","0","1",101,127,3,2
2016-03-21,70,"CHO","SAS","1","1",92,101,3,4
2016-03-22,71,"CHO","BRK","0","1",120,104,3,1
2016-03-25,72,"CHO","DET","0","0",108,134,3,1
2016-04-01,75,"CHO","PHI","1","1",127,91,3,1
2016-04-03,76,"CHO","CLE","0","0",127,128,3,4
2016-04-06,78,"CHO","NYK","0","1",118,109,3,1
2016-04-08,79,"CHO","BRK","1","1",142,94,3,1
2016-04-10,80,"CHO","WAS","0","0",94,143,3,3
2016-04-11,81,"CHO","BOS","0","1",136,94,3,3
2015-10-27,1,"CHI","CLE","1","1",95,101,2,4
2015-11-01,4,"CHI","ORL","1","1",99,80,2,1
2015-11-03,5,"CHI","CHO","0","0",94,172,2,3
2015-11-05,6,"CHI","OKC","1","1",114,107,2,4
2015-11-13,9,"CHI","CHO","1","1",132,98,2,3
2015-11-16,10,"CHI","IND","1","1",113,91,2,2
2015-11-18,11,"CHI","PHO","0","1",113,101,2,1
2015-11-20,12,"CHI","GSW","0","0",91,129,2,4
2015-11-27,14,"CHI","IND","0","0",87,113,2,2
2015-11-30,15,"CHI","SAS","1","1",103,96,2,4
2015-12-02,16,"CHI","DEN","1","1",120,93,2,3
2015-12-05,17,"CHI","CHO","1","0",111,116,2,3
2015-12-07,18,"CHI","PHO","1","0",116,99,2,1
2015-12-09,19,"CHI","BOS","0","0",109,107,2,3
2015-12-12,21,"CHI","NOP","1","1",118,96,2,4
2015-12-16,23,"CHI","MEM","1","1",106,86,2,1
2015-12-18,24,"CHI","DET","1","0",146,143,2,1
2015-12-19,25,"CHI","NYK","0","0",81,125,2,1
2015-12-21,26,"CHI","BRK","1","0",118,122,2,1
2015-12-26,28,"CHI","DAL","0","0",127,122,2,2
2016-01-03,32,"CHI","TOR","0","1",131,115,2,4
2016-01-05,33,"CHI","MIL","1","1",157,99,2,2
2016-01-07,34,"CHI","BOS","1","1",111,89,2,3
2016-01-12,37,"CHI","MIL","0","0",104,126,2,2
2016-01-14,38,"CHI","PHI","0","1",123,109,2,1
2016-01-15,39,"CHI","DAL","1","0",74,96,2,2
2016-01-20,41,"CHI","GSW","1","0",78,169,2,4
2016-01-22,42,"CHI","BOS","0","0",95,125,2,3
2016-01-25,44,"CHI","MIA","1","0",84,106,2,2
2016-02-01,47,"CHI","UTA","0","0",90,106,2,2
2016-02-05,49,"CHI","DEN","0","0",100,127,2,3
2016-02-10,52,"CHI","ATL","1","0",87,147,2,3
2016-02-18,53,"CHI","CLE","0","0",81,127,2,4
2016-02-19,54,"CHI","TOR","1","1",131,122,2,4
2016-02-21,55,"CHI","LAL","1","1",154,107,2,1
2016-02-26,57,"CHI","ATL","0","0",72,136,2,3
2016-02-27,58,"CHI","POR","1","0",111,117,2,3
2016-03-05,61,"CHI","HOU","1","1",129,93,2,4
2016-03-07,62,"CHI","MIL","1","1",131,90,2,2
2016-03-14,65,"CHI","TOR","0","1",114,117,2,4
2016-03-16,66,"CHI","WAS","0","0",89,139,2,3
2016-03-17,67,"CHI","BRK","1","1",150,104,2,1
2016-03-21,69,"CHI","SAC","1","1",131,103,2,2
2016-03-23,70,"CHI","NYK","1","0",125,141,2,1
2016-03-24,71,"CHI","NYK","0","0",79,128,2,1
2016-04-02,76,"CHI","DET","1","0",96,97,2,1
2016-04-03,77,"CHI","MIL","0","1",123,115,2,2
2016-04-07,79,"CHI","MIA","0","0",118,103,2,2
2016-04-09,80,"CHI","CLE","1","1",109,107,2,4
2016-04-11,81,"CHI","NOP","0","1",149,126,2,4
2015-10-27,1,"CLE","CHI","0","0",101,95,4,2
2015-11-04,5,"CLE","NYK","1","1",106,76,4,1
2015-11-06,6,"CLE","PHI","1","1",121,119,4,1
2015-11-13,9,"CLE","NYK","0","1",91,81,4,1
2015-11-14,10,"CLE","MIL","0","0",102,108,4,2
2015-11-17,11,"CLE","DET","0","0",95,125,4,1
2015-11-19,12,"CLE","MIL","1","1",141,96,4,2
2015-11-21,13,"CLE","ATL","1","1",132,96,4,3
2015-11-23,14,"CLE","ORL","1","1",143,111,4,1
2015-11-25,15,"CLE","TOR","0","0",100,115,4,4
2015-11-27,16,"CLE","CHO","0","1",94,93,4,3
2015-11-28,17,"CLE","BRK","1","1",97,88,4,1
2015-12-01,18,"CLE","WAS","1","0",82,103,4,3
2015-12-05,20,"CLE","MIA","0","0",57,118,4,2
2015-12-08,21,"CLE","POR","1","1",121,87,4,3
2015-12-11,22,"CLE","ORL","0","1",140,59,4,1
2015-12-15,23,"CLE","BOS","0","1",95,76,4,3
2015-12-17,24,"CLE","OKC","1","1",107,119,4,4
2015-12-23,26,"CLE","NYK","1","1",106,91,4,1
2015-12-26,28,"CLE","POR","0","0",62,139,4,3
2016-01-06,33,"CLE","WAS","0","1",133,130,4,3
2016-01-12,36,"CLE","DAL","0","1",119,128,4,2
2016-01-14,37,"CLE","SAS","0","0",82,119,4,4
2016-01-15,38,"CLE","HOU","0","1",90,70,4,4
2016-01-20,40,"CLE","BRK","0","1",99,74,4,1
2016-01-25,43,"CLE","MIN","1","1",135,121,4,3
2016-01-27,44,"CLE","PHO","1","1",148,92,4,1
2016-01-29,45,"CLE","DET","0","1",128,114,4,1
2016-01-30,46,"CLE","SAS","1","1",139,106,4,4
2016-02-01,47,"CLE","IND","0","1",119,109,4,2
2016-02-05,49,"CLE","BOS","1","0",104,108,4,3
2016-02-10,52,"CLE","LAL","1","1",136,115,4,1
2016-02-18,53,"CLE","CHI","1","1",127,81,4,2
2016-02-21,54,"CLE","OKC","0","1",134,97,4,4
2016-02-22,55,"CLE","DET","1","0",85,110,4,1
2016-02-26,57,"CLE","TOR","0","0",99,106,4,4
2016-02-28,58,"CLE","WAS","0","0",98,129,4,3
2016-02-29,59,"CLE","IND","1","1",102,109,4,2
2016-03-04,60,"CLE","WAS","1","1",127,73,4,3
2016-03-05,61,"CLE","BOS","1","1",143,96,4,3
2016-03-07,62,"CLE","MEM","1","0",113,112,4,1
2016-03-09,63,"CLE","SAC","0","1",128,110,4,2
2016-03-13,65,"CLE","LAC","0","1",136,88,4,4
2016-03-14,66,"CLE","UTA","0","0",82,109,4,2
2016-03-16,67,"CLE","DAL","1","1",106,110,4,2
2016-03-21,70,"CLE","DEN","1","1",158,87,4,3
2016-03-23,71,"CLE","MIL","1","1",142,100,4,2
2016-03-24,72,"CLE","BRK","0","0",92,133,4,1
2016-04-01,76,"CLE","ATL","0","1",123,109,4,3
2016-04-03,77,"CLE","CHO","1","1",128,127,4,3
2016-04-06,79,"CLE","IND","0","0",119,134,4,2
2016-04-09,80,"CLE","CHI","0","0",107,109,4,2
2016-04-11,81,"CLE","ATL","1","1",124,95,4,3
2015-10-29,2,"DAL","LAC","0","0",77,129,2,4
2015-11-01,3,"DAL","LAL","0","1",116,95,2,1
2015-11-03,4,"DAL","TOR","1","0",83,113,2,4
2015-11-05,5,"DAL","CHO","1","0",105,116,2,3
2015-11-11,8,"DAL","LAC","1","1",135,108,2,4
2015-11-13,9,"DAL","LAL","1","1",102,76,2,1
2015-11-14,10,"DAL","HOU","0","1",127,97,2,4
2015-11-16,11,"DAL","PHI","0","1",93,77,2,1
2015-11-18,12,"DAL","BOS","0","1",124,93,2,3
2015-11-20,13,"DAL","UTA","1","1",125,85,2,2
2015-11-25,16,"DAL","SAS","0","0",80,115,2,4
2015-11-28,17,"DAL","DEN","1","1",106,77,2,3
2015-11-30,18,"DAL","SAC","0","0",89,120,2,2
2015-12-01,19,"DAL","POR","0","1",137,106,2,3
2015-12-06,21,"DAL","WAS","0","1",148,95,2,3
2015-12-07,22,"DAL","NYK","0","1",124,99,2,1
2015-12-09,23,"DAL","ATL","1","0",95,118,2,3
2015-12-12,24,"DAL","WAS","1","0",126,128,2,3
2015-12-16,26,"DAL","IND","0","0",75,130,2,2
2015-12-18,27,"DAL","MEM","1","1",119,84,2,1
2015-12-22,28,"DAL","TOR","0","0",100,121,2,4
2015-12-23,29,"DAL","BRK","0","1",126,134,2,1
2015-12-26,30,"DAL","CHI","1","1",122,127,2,2
2016-01-05,35,"DAL","SAC","1","1",133,129,2,2
2016-01-06,36,"DAL","NOP","0","1",119,98,2,4
2016-01-12,39,"DAL","CLE","1","0",128,119,2,4
2016-01-13,40,"DAL","OKC","0","0",87,119,2,4
2016-01-15,41,"DAL","CHI","0","1",96,74,2,2
2016-01-17,42,"DAL","SAS","0","0",80,133,2,4
2016-01-20,44,"DAL","MIN","1","1",109,107,2,3
2016-01-22,45,"DAL","OKC","1","0",119,109,2,4
2016-01-24,46,"DAL","HOU","0","0",97,133,2,4
2016-01-26,47,"DAL","LAL","0","1",97,96,2,1
2016-01-27,48,"DAL","GSW","0","0",101,167,2,4
2016-01-29,49,"DAL","BRK","1","1",107,82,2,1
2016-02-01,51,"DAL","ATL","0","0",86,132,2,3
2016-02-05,53,"DAL","SAS","1","0",87,130,2,4
2016-02-19,56,"DAL","ORL","0","0",113,123,2,1
2016-02-21,57,"DAL","PHI","1","1",163,89,2,1
2016-02-26,59,"DAL","DEN","1","1",137,116,2,3
2016-02-28,60,"DAL","MIN","1","1",158,102,2,3
2016-03-07,64,"DAL","LAC","1","0",89,122,2,4
2016-03-09,65,"DAL","DET","1","0",104,114,2,1
2016-03-14,67,"DAL","CHO","0","1",114,103,2,3
2016-03-16,68,"DAL","CLE","0","0",110,106,2,4
2016-03-20,70,"DAL","POR","1","1",165,115,2,3
2016-03-23,71,"DAL","POR","0","0",100,128,2,3
2016-03-25,72,"DAL","GSW","0","0",129,159,2,4
2016-03-27,73,"DAL","SAC","0","0",109,174,2,2
2016-03-30,75,"DAL","NYK","1","1",92,93,2,1
2016-04-01,76,"DAL","DET","0","1",110,92,2,1
2016-04-03,77,"DAL","MIN","0","1",90,86,2,3
2016-04-06,78,"DAL","HOU","1","1",92,90,2,4
2016-04-08,79,"DAL","MEM","1","1",132,67,2,1
2016-04-10,80,"DAL","LAC","0","0",84,115,2,4
2016-04-11,81,"DAL","UTA","0","1",116,99,2,2
2015-11-01,3,"DEN","OKC","0","0",80,145,3,4
2015-11-03,4,"DEN","LAL","0","1",152,101,3,1
2015-11-05,5,"DEN","UTA","1","0",93,92,3,2
2015-11-06,6,"DEN","GSW","0","0",109,146,3,4
2015-11-11,8,"DEN","MIL","1","1",128,102,3,2
2015-11-13,9,"DEN","HOU","1","1",116,97,3,4
2015-11-14,10,"DEN","PHO","0","0",67,114,3,1
2015-11-17,11,"DEN","NOP","0","1",134,107,3,4
2015-11-18,12,"DEN","SAS","0","0",101,151,3,4
2015-11-20,13,"DEN","PHO","1","0",112,120,3,1
2015-11-27,16,"DEN","SAS","1","0",69,113,3,4
2015-11-28,17,"DEN","DAL","0","0",77,106,3,2
2015-11-30,18,"DEN","MIL","0","0",60,113,3,2
2015-12-02,19,"DEN","CHI","0","0",93,120,3,2
2015-12-05,21,"DEN","PHI","0","1",115,108,3,1
2015-12-08,22,"DEN","ORL","1","0",71,88,3,1
2015-12-11,23,"DEN","MIN","1","1",115,120,3,3
2015-12-15,25,"DEN","MIN","0","1",129,103,3,3
2015-12-18,26,"DEN","UTA","0","0",92,98,3,2
2015-12-22,28,"DEN","LAL","1","0",111,115,3,1
2015-12-23,29,"DEN","PHO","0","1",117,95,3,1
2015-12-26,30,"DEN","SAS","0","0",74,135,3,4
2015-12-27,31,"DEN","OKC","0","0",113,149,3,4
2016-01-03,35,"DEN","POR","1","0",115,110,3,3
2016-01-06,36,"DEN","MIN","0","1",82,81,3,3
2016-01-13,39,"DEN","GSW","1","1",122,121,3,4
2016-01-15,40,"DEN","MIA","1","0",94,117,3,2
2016-01-17,41,"DEN","IND","1","1",136,137,3,2
2016-01-19,42,"DEN","OKC","1","0",108,122,3,4
2016-01-25,45,"DEN","ATL","1","0",112,135,3,3
2016-01-27,46,"DEN","BOS","0","0",110,130,3,3
2016-01-30,48,"DEN","IND","0","0",107,122,3,2
2016-02-01,49,"DEN","TOR","1","1",126,90,3,4
2016-02-05,51,"DEN","CHI","1","1",127,100,3,2
2016-02-07,52,"DEN","NYK","0","1",115,98,3,1
2016-02-10,54,"DEN","DET","0","1",125,94,3,1
2016-02-19,55,"DEN","SAC","0","0",113,123,3,2
2016-02-21,56,"DEN","BOS","1","0",99,140,3,3
2016-02-23,57,"DEN","SAC","1","0",100,154,3,2
2016-02-26,59,"DEN","DAL","0","0",116,137,3,2
2016-02-29,60,"DEN","MEM","1","0",100,119,3,1
2016-03-04,62,"DEN","BRK","1","0",141,126,3,1
2016-03-08,64,"DEN","NYK","1","1",119,105,3,1
2016-03-14,67,"DEN","MIA","0","0",123,143,3,2
2016-03-17,69,"DEN","ATL","0","0",90,147,3,3
2016-03-21,71,"DEN","CLE","0","0",87,158,3,4
2016-03-23,72,"DEN","PHI","1","1",121,101,3,1
2016-03-25,73,"DEN","LAL","0","1",135,112,3,1
2016-03-27,74,"DEN","LAC","0","0",83,129,3,4
2016-03-30,76,"DEN","MEM","0","1",114,107,3,1
2016-04-02,78,"DEN","SAC","1","0",120,131,3,2
2016-04-08,80,"DEN","SAS","1","1",107,117,3,4
2016-04-10,81,"DEN","UTA","1","0",79,124,3,2
2015-10-27,1,"DET","ATL","0","1",122,93,1,3
2015-11-03,4,"DET","IND","1","0",70,108,1,2
2015-11-06,5,"DET","PHO","0","1",108,76,1,1
2015-11-11,8,"DET","SAC","0","0",88,112,1,2
2015-11-14,9,"DET","LAC","0","0",91,113,1,4
2015-11-17,11,"DET","CLE","1","1",125,95,1,4
2015-11-20,12,"DET","MIN","0","1",98,84,1,3
2015-11-21,13,"DET","WAS","1","0",98,110,1,3
2015-11-23,14,"DET","MIL","0","0",85,137,1,2
2015-11-25,15,"DET","MIA","1","1",121,84,1,2
2015-11-27,16,"DET","OKC","0","0",70,128,1,4
2015-11-30,18,"DET","HOU","1","1",131,98,1,4
2015-12-02,19,"DET","PHO","1","1",144,116,1,1
2015-12-06,21,"DET","LAL","1","1",126,81,1,1
2015-12-07,22,"DET","CHO","0","0",71,117,1,3
2015-12-09,23,"DET","MEM","1","0",95,102,1,1
2015-12-11,24,"DET","PHI","0","1",112,95,1,1
2015-12-12,25,"DET","IND","1","1",140,87,1,2
2015-12-16,27,"DET","BOS","1","1",126,98,1,3
2015-12-18,28,"DET","CHI","0","1",143,146,1,2
2015-12-22,29,"DET","MIA","0","1",87,101,1,2
2015-12-23,30,"DET","ATL","0","0",100,108,1,3
2015-12-26,31,"DET","BOS","1","0",93,106,1,3
2015-12-31,33,"DET","MIN","1","1",136,79,1,3
2016-01-06,36,"DET","BOS","0","1",97,86,1,3
2016-01-12,38,"DET","SAS","1","0",89,128,1,4
2016-01-14,39,"DET","MEM","0","0",94,110,1,1
2016-01-16,40,"DET","GSW","1","1",124,92,1,4
2016-01-20,42,"DET","HOU","0","1",158,95,1,4
2016-01-25,45,"DET","UTA","0","1",100,92,1,2
2016-01-27,46,"DET","PHI","1","1",115,98,1,1
2016-01-29,47,"DET","CLE","1","0",114,128,1,4
2016-01-30,48,"DET","TOR","0","0",86,116,1,4
2016-02-01,49,"DET","BRK","0","1",107,117,1,1
2016-02-04,51,"DET","NYK","1","1",120,105,1,1
2016-02-10,54,"DET","DEN","1","0",94,125,1,3
2016-02-19,55,"DET","WAS","0","0",73,120,1,3
2016-02-21,56,"DET","NOP","1","0",98,127,1,4
2016-02-22,57,"DET","CLE","0","1",110,85,1,4
2016-02-27,59,"DET","MIL","0","1",116,94,1,2
2016-02-28,60,"DET","TOR","1","1",139,104,1,4
2016-03-05,62,"DET","NYK","0","0",70,132,1,1
2016-03-09,64,"DET","DAL","0","1",114,104,1,2
2016-03-14,67,"DET","WAS","0","0",69,154,1,3
2016-03-16,68,"DET","ATL","1","0",121,129,1,3
2016-03-21,71,"DET","MIL","1","1",91,106,1,2
2016-03-23,72,"DET","ORL","1","1",147,105,1,1
2016-03-25,73,"DET","CHO","1","1",134,108,1,3
2016-04-01,76,"DET","DAL","1","0",92,110,1,2
2016-04-02,77,"DET","CHI","0","1",97,96,1,2
2016-04-06,79,"DET","ORL","0","1",119,113,1,1
2016-04-08,80,"DET","WAS","1","1",128,87,1,3
2015-10-27,1,"GSW","NOP","1","1",128,83,4,4
2015-10-31,3,"GSW","NOP","0","1",149,123,4,4
2015-11-04,5,"GSW","LAC","1","1",128,110,4,4
2015-11-06,6,"GSW","DEN","1","1",146,109,4,3
2015-11-11,9,"GSW","MEM","0","1",101,85,4,1
2015-11-12,10,"GSW","MIN","0","1",150,123,4,3
2015-11-14,11,"GSW","BRK","1","1",128,113,4,1
2015-11-17,12,"GSW","TOR","1","1",124,110,4,4
2015-11-19,13,"GSW","LAC","0","1",151,115,4,4
2015-11-20,14,"GSW","CHI","1","1",129,91,4,2
2015-11-27,17,"GSW","PHO","0","1",166,105,4,1
2015-11-28,18,"GSW","SAC","1","1",153,98,4,2
2015-11-30,19,"GSW","UTA","0","1",114,103,4,2
2015-12-02,20,"GSW","CHO","0","1",131,100,4,3
2015-12-05,21,"GSW","TOR","0","1",124,110,4,4
2015-12-06,22,"GSW","BRK","0","1",136,95,4,1
2015-12-08,23,"GSW","IND","0","1",156,119,4,2
2015-12-11,24,"GSW","BOS","0","1",148,112,4,3
2015-12-12,25,"GSW","MIL","0","0",107,121,4,2
2015-12-16,26,"GSW","PHO","1","1",159,108,4,1
2015-12-18,27,"GSW","MIL","1","1",140,111,4,2
2015-12-23,28,"GSW","UTA","1","1",133,67,4,2
2015-12-31,32,"GSW","HOU","0","1",133,115,4,4
2016-01-05,35,"GSW","LAL","0","1",141,79,4,1
2016-01-13,39,"GSW","DEN","0","0",121,122,4,3
2016-01-14,40,"GSW","LAL","1","1",139,91,4,1
2016-01-16,41,"GSW","DET","0","0",92,124,4,1
2016-01-20,43,"GSW","CHI","0","1",169,78,4,2
2016-01-22,44,"GSW","IND","1","1",141,119,4,2
2016-01-25,45,"GSW","SAS","1","1",140,89,4,4
2016-01-27,46,"GSW","DAL","1","1",167,101,4,2
2016-01-30,47,"GSW","PHI","0","1",128,123,4,1
2016-02-10,52,"GSW","PHO","0","1",130,104,4,1
2016-02-19,53,"GSW","POR","0","0",105,156,4,3
2016-02-20,54,"GSW","LAC","0","1",139,120,4,4
2016-02-22,55,"GSW","ATL","0","1",125,95,4,3
2016-02-27,58,"GSW","OKC","0","1",126,126,4,4
2016-03-07,62,"GSW","ORL","1","1",134,123,4,1
2016-03-09,63,"GSW","UTA","1","1",141,96,4,2
2016-03-14,66,"GSW","NOP","1","1",151,109,4,4
2016-03-16,67,"GSW","NYK","1","1",156,88,4,1
2016-03-21,70,"GSW","MIN","0","1",133,104,4,3
2016-03-23,71,"GSW","LAC","1","1",129,105,4,4
2016-03-25,72,"GSW","DAL","1","1",159,129,4,2
2016-03-27,73,"GSW","PHI","1","1",146,112,4,1
2016-03-30,75,"GSW","UTA","0","1",107,83,4,2
2016-04-01,76,"GSW","BOS","1","0",110,124,4,3
2016-04-03,77,"GSW","POR","1","1",157,115,4,3
2016-04-07,79,"GSW","SAS","1","1",131,122,4,4
2016-04-09,80,"GSW","MEM","0","1",116,108,4,1
2016-04-10,81,"GSW","SAS","0","1",105,98,4,4
2015-11-01,3,"HOU","MIA","0","0",76,140,4,2
2015-11-04,5,"HOU","ORL","1","1",128,129,4,1
2015-11-06,6,"HOU","SAC","0","1",121,123,4,2
2015-11-11,8,"HOU","BRK","1","0",105,129,4,1
2015-11-13,9,"HOU","DEN","0","0",97,116,4,3
2015-11-14,10,"HOU","DAL","1","0",97,127,4,2
2015-11-16,11,"HOU","BOS","1","0",97,125,4,3
2015-11-18,12,"HOU","POR","1","1",116,97,4,3
2015-11-20,13,"HOU","MEM","0","0",87,110,4,1
2015-11-21,14,"HOU","NYK","1","0",94,120,4,1
2015-11-25,15,"HOU","MEM","1","0",104,107,4,1
2015-11-27,16,"HOU","PHI","1","1",130,122,4,1
2015-11-30,18,"HOU","DET","0","0",98,131,4,1
2015-12-02,19,"HOU","NOP","1","1",117,94,4,4
